"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"293345 Wanderley";32;32;15622,08;14799,36;-;-;822,72;-;-;488,19;488,19;68;2,1;-;-
"293350 Wenceslau Guimarães";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"293360 Xique-Xique";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;8;4,0;-;-
"310060 Água Boa";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"310090 Águas Formosas";17;17;9364,75;8765,14;-;-;599,61;-;-;550,87;550,87;99;5,8;-;-
"310100 Águas Vermelhas";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;8;2,7;-;-
"310110 Aimorés";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;8;2,7;-;-
"310160 Alfenas";2;2;1129,84;1078,42;-;-;51,42;-;-;564,92;564,92;7;3,5;-;-
"310170 Almenara";3;3;1667,80;1538,03;-;-;129,77;-;-;555,93;555,93;6;2,0;-;-
"310260 Andradas";1;1;498,24;472,53;-;-;25,71;-;-;498,24;498,24;3;3,0;-;-
"310340 Araçuaí";1;1;527,19;501,48;-;-;25,71;-;-;527,19;527,19;6;6,0;-;-
"310350 Araguari";5;5;2060,03;1945,57;-;-;114,46;-;-;412,01;412,01;12;2,4;-;-
"310375 Araporã";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"310400 Araxá";4;4;4604,84;4151,39;-;-;453,45;-;-;1151,21;1151,21;19;4,8;1;25,00
"310420 Arcos";4;4;1956,76;1853,92;-;-;102,84;-;-;489,19;489,19;5;1,3;-;-
"310450 Arinos";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;3;3,0;-;-
"310470 Ataléia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"310490 Baependi";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"310540 Barão de Cocais";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"310560 Barbacena";3;3;1558,32;1481,19;-;-;77,13;-;-;519,44;519,44;11;3,7;-;-
"310620 Belo Horizonte";105;105;83425,85;76092,82;-;-;7333,03;-;-;794,53;794,53;356;3,4;-;-
"310670 Betim";10;10;7897,79;7488,96;-;-;408,83;-;-;789,78;789,78;44;4,4;-;-
"310710 Boa Esperança";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"310750 Bom Jardim de Minas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;8;8,0;-;-
"310900 Brumadinho";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"310270 Cachoeira de Pajeú";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"311120 Campo Belo";1;1;5814,96;5043,45;-;-;771,51;-;-;5814,96;5814,96;14;14,0;-;-
"311150 Campos Altos";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;7;3,5;-;-
"311160 Campos Gerais";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"311280 Capitólio";1;1;533,14;507,43;-;-;25,71;-;-;533,14;533,14;2;2,0;-;-
"311300 Caraí";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;11;1,8;-;-
"311330 Carangola";1;1;767,54;727,69;-;-;39,85;-;-;767,54;767,54;2;2,0;-;-
"311370 Carlos Chagas";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"311440 Carmo do Rio Claro";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"311450 Carmópolis de Minas";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"311510 Cássia";1;1;516,26;490,55;-;-;25,71;-;-;516,26;516,26;5;5,0;-;-
"311530 Cataguases";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"311615 Chapada Gaúcha";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"311680 Coluna";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"311830 Conselheiro Lafaiete";14;14;7644,32;7261,16;-;-;383,16;-;-;546,02;546,02;59;4,2;-;-
"311840 Conselheiro Pena";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;10;2,0;-;-
"311860 Contagem";18;18;9639,97;9124,55;-;-;515,42;-;-;535,55;535,55;58;3,2;-;-
"312080 Cruzília";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"312410 Esmeraldas";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"312490 Eugenópolis";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"312560 Felisburgo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"312610 Formiga";1;1;667,33;637,75;-;-;29,58;-;-;667,33;667,33;7;7,0;-;-
"312760 Gouveia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"312770 Governador Valadares";2;2;21363,88;18642,56;-;-;2721,32;-;-;10681,94;10681,94;29;14,5;-;-
"312800 Guanhães";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"312820 Guaraciaba";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;9;3,0;-;-
"312840 Guarani";8;8;3881,52;3675,84;-;-;205,68;-;-;485,19;485,19;24;3,0;-;-
"312870 Guaxupé";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"312980 Ibirité";12;12;6102,28;5793,76;-;-;308,52;-;-;508,52;508,52;43;3,6;-;-
"313090 Inhapim";3;3;2117,57;2024,96;-;-;92,61;-;-;705,86;705,86;13;4,3;-;-
"313130 Ipatinga";2;2;1269,97;1205,70;-;-;64,27;-;-;634,99;634,99;8;4,0;-;-
"313170 Itabira";1;1;55,27;43,65;-;-;11,62;-;-;55,27;55,27;1;1,0;-;-
"313180 Itabirinha";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"313230 Itaipé";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;16;4,0;-;-
"313250 Itamarandiba";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;1;0,5;-;-
"313270 Itambacuri";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"313330 Itaobim";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"313470 Jacinto";2;2;962,38;910,96;-;-;51,42;-;-;481,19;481,19;2;1,0;-;-
"313510 Janaúba";1;1;496,87;467,47;-;-;29,40;-;-;496,87;496,87;2;2,0;-;-
"313520 Januária";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"313620 João Monlevade";1;1;618,15;592,44;-;-;25,71;-;-;618,15;618,15;5;5,0;-;-
"313650 Jordânia";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"313670 Juiz de Fora";9;9;5411,86;5110,59;-;-;301,27;-;-;601,32;601,32;41;4,6;-;-
"313700 Ladainha";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"313760 Lagoa Santa";1;1;519,31;485,86;-;-;33,45;-;-;519,31;519,31;8;8,0;-;-
"313820 Lavras";2;2;2443,94;2189,12;-;-;254,82;-;-;1221,97;1221,97;6;3,0;-;-
"313880 Luz";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"313890 Machacalis";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"313920 Malacacheta";5;5;2419,95;2291,40;-;-;128,55;-;-;483,99;483,99;6;1,2;-;-
"313980 Mar de Espanha";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"314000 Mariana";3;3;1225,64;1163,34;-;-;62,30;-;-;408,55;408,55;7;2,3;-;-
"314150 Mendes Pimentel";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"314160 Mercês";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"314180 Minas Novas";5;5;2451,95;2323,40;-;-;128,55;-;-;490,39;490,39;11;2,2;-;-
"314260 Monsenhor Paulo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"314270 Montalvânia";8;8;3905,52;3699,84;-;-;205,68;-;-;488,19;488,19;15;1,9;-;-
"314310 Monte Carmelo";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;11;2,2;-;-
"314330 Montes Claros";2;2;1647,73;1559,46;-;-;88,27;-;-;823,87;823,87;19;9,5;-;-
"314350 Morada Nova de Minas";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"314390 Muriaé";4;4;2108,40;1995,28;-;-;113,12;-;-;527,10;527,10;9;2,3;-;-
"314400 Mutum";5;5;2531,95;2403,40;-;-;128,55;-;-;506,39;506,39;17;3,4;-;-
"314480 Nova Lima";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"314500 Nova Ponte";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"314530 Novo Cruzeiro";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"314600 Ouro Fino";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"314760 Passa Quatro";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"314800 Patos de Minas";1;1;591,30;561,72;-;-;29,58;-;-;591,30;591,30;7;7,0;-;-
"314870 Pedra Azul";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"314980 Perdizes";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;14;2,8;-;-
"314990 Perdões";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"315120 Pirapora";1;1;538,24;512,53;-;-;25,71;-;-;538,24;538,24;5;5,0;-;-
"315180 Poços de Caldas";1;1;742,78;704,22;-;-;38,56;-;-;742,78;742,78;2;2,0;-;-
"315250 Pouso Alegre";2;2;1517,73;1434,80;-;-;82,93;-;-;758,87;758,87;8;4,0;-;-
"315270 Prados";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"315400 Raul Soares";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"315410 Recreio";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"315430 Resplendor";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"315460 Ribeirão das Neves";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"315560 Rio Pardo de Minas";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"315570 Rio Piracicaba";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"315590 Rio Preto";6;6;2979,14;2824,88;-;-;154,26;-;-;496,52;496,52;23;3,8;-;-
"315600 Rio Vermelho";3;3;1453,57;1376,44;-;-;77,13;-;-;484,52;484,52;5;1,7;-;-
"315660 Rubim";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"315680 Sabinópolis";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;4;1,3;-;-
"315930 Santa Rita de Jacutinga";4;4;1956,76;1853,92;-;-;102,84;-;-;489,19;489,19;7;1,8;-;-
"316070 Santos Dumont";1;1;598,51;565,06;-;-;33,45;-;-;598,51;598,51;8;8,0;-;-
"316110 São Francisco";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"316200 São Gonçalo do Sapucaí";2;2;978,44;923,15;-;-;55,29;-;-;489,22;489,22;9;4,5;-;-
"316270 São João do Paraíso";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"316420 São Romão";1;1;643,49;598,43;-;-;45,06;-;-;643,49;643,49;11;11,0;-;-
"316680 Serra do Salitre";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"316720 Sete Lagoas";3;3;1529,65;1452,52;-;-;77,13;-;-;509,88;509,88;6;2,0;-;-
"316800 Taiobeiras";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"316860 Teófilo Otoni";2;2;5768,03;5093,56;-;-;674,47;-;-;2884,02;2884,02;14;7,0;-;-
"316870 Timóteo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"316930 Três Corações";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"316970 Turmalina";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"317010 Uberaba";18;18;8909,48;8442,83;-;-;466,65;-;-;494,97;494,97;28;1,6;-;-
"317020 Uberlândia";16;16;9075,88;8598,92;-;-;476,96;-;-;567,24;567,24;52;3,3;-;-
"317090 Varzelândia";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"317120 Vespasiano";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;9;3,0;-;-
"317180 Virginópolis";3;3;1597,81;1505,20;-;-;92,61;-;-;532,60;532,60;18;6,0;-;-
"320010 Afonso Cláudio";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"320020 Alegre";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"320100 Boa Esperança";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"320120 Cachoeiro de Itapemirim";3;3;1560,37;1483,24;-;-;77,13;-;-;520,12;520,12;9;3,0;-;-
"320140 Castelo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"320150 Colatina";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"320190 Domingos Martins";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"320230 Guaçuí";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"320240 Guarapari";2;2;1066,83;1015,41;-;-;51,42;-;-;533,41;533,41;8;4,0;-;-
"320245 Ibatiba";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"320300 Iúna";10;10;5116,54;4855,57;-;-;260,97;-;-;511,65;511,65;29;2,9;1;10,00
"320320 Linhares";2;2;555,41;518,82;-;-;36,59;-;-;277,70;277,70;4;2,0;-;-
"320350 Montanha";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;9;3,0;-;-
"320360 Mucurici";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;3;1,5;-;-
"320390 Nova Venécia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"320405 Pedro Canário";4;4;1932,76;1829,92;-;-;102,84;-;-;483,19;483,19;13;3,3;-;-
"320410 Pinheiros";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"320480 São José do Calçado";2;2;1113,93;1062,51;-;-;51,42;-;-;556,96;556,96;14;7,0;-;-
"320506 Venda Nova do Imigrante";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"320520 Vila Velha";22;22;11220,46;10578,53;-;-;641,93;-;-;510,02;510,02;108;4,9;-;-
"320530 Vitória";17;17;13204,52;12263,98;-;-;940,54;-;-;776,74;776,74;52;3,1;-;-
"330030 Barra do Piraí";2;2;960,38;908,96;-;-;51,42;-;-;480,19;480,19;10;5,0;-;-
"330040 Barra Mansa";3;3;1863,99;1717,20;-;-;146,79;-;-;621,33;621,33;32;10,7;-;-
"330045 Belford Roxo";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"330070 Cabo Frio";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;8;8,0;-;-
"330100 Campos dos Goytacazes";3;3;3885,05;3470,90;-;-;414,15;-;-;1295,02;1295,02;9;3,0;-;-
"330170 Duque de Caxias";3;3;1688,14;1607,14;-;-;81,00;-;-;562,71;562,71;14;4,7;-;-
"330240 Macaé";5;5;3402,73;3138,58;-;-;264,15;-;-;680,55;680,55;10;2,0;-;-
"330290 Miguel Pereira";4;4;1956,76;1853,92;-;-;102,84;-;-;489,19;489,19;6;1,5;-;-
"330340 Nova Friburgo";7;7;5199,46;4929,54;-;-;269,92;-;-;742,78;742,78;18;2,6;-;-
"330350 Nova Iguaçu";3;3;1504,62;1427,49;-;-;77,13;-;-;501,54;501,54;9;3,0;-;-
"330380 Paraty";1;1;496,87;467,47;-;-;29,40;-;-;496,87;496,87;2;2,0;-;-
"330420 Resende";1;1;83,82;72,94;-;-;10,88;-;-;83,82;83,82;2;2,0;-;-
"330452 Rio das Ostras";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;-;-;-;-
"330455 Rio de Janeiro";16;16;32760,81;29219,19;-;-;3541,62;-;-;2047,55;2047,55;103;6,4;-;-
"330580 Teresópolis";6;6;4576,68;4345,32;-;-;231,36;-;-;762,78;762,78;22;3,7;-;-
"330610 Valença";4;4;2054,10;1951,26;-;-;102,84;-;-;513,52;513,52;26;6,5;-;-
"330620 Vassouras";2;2;1044,39;992,97;-;-;51,42;-;-;522,19;522,19;9;4,5;-;-
"330630 Volta Redonda";2;2;1059,86;1008,44;-;-;51,42;-;-;529,93;529,93;4;2,0;-;-
"350160 Americana";1;1;521,87;496,16;-;-;25,71;-;-;521,87;521,87;3;3,0;-;-
"350220 Angatuba";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"350270 Apiaí";1;1;485,54;459,83;-;-;25,71;-;-;485,54;485,54;1;1,0;-;-
"350280 Araçatuba";2;2;1516,56;1439,44;-;-;77,12;-;-;758,28;758,28;6;3,0;-;-
"350320 Araraquara";1;1;761,82;723,26;-;-;38,56;-;-;761,82;761,82;2;2,0;-;-
"350400 Assis";4;4;3917,74;3543,70;-;-;374,04;-;-;979,43;979,43;10;2,5;-;-
"350410 Atibaia";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;6;3,0;-;-
"350420 Auriflama";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"350450 Avaré";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;2;1,0;-;-
"350520 Bariri";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"350550 Barretos";1;1;747,35;708,79;-;-;38,56;-;-;747,35;747,35;5;5,0;-;-
"350570 Barueri";37;37;18440,04;17488,77;-;-;951,27;-;-;498,38;498,38;77;2,1;-;-
"350590 Batatais";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"350600 Bauru";3;3;2953,73;2673,20;-;-;280,53;-;-;984,58;984,58;13;4,3;-;-
"350610 Bebedouro";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"350750 Botucatu";16;16;12301,98;11600,25;-;-;701,73;-;-;768,87;768,87;49;3,1;-;-
"350760 Bragança Paulista";3;3;4560,80;4152,87;-;-;407,93;-;-;1520,27;1520,27;13;4,3;-;-
"350840 Cabreúva";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"350950 Campinas";39;39;31275,63;29082,27;-;-;2193,36;-;-;801,94;801,94;98;2,5;-;-
"351060 Carapicuíba";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;-;-;-;-
"351080 Casa Branca";1;1;527,19;501,48;-;-;25,71;-;-;527,19;527,19;6;6,0;-;-
"351110 Catanduva";1;1;742,78;704,22;-;-;38,56;-;-;742,78;742,78;2;2,0;-;-
"355720 Chavantes";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"351300 Cotia";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"351340 Cruzeiro";2;2;996,39;944,97;-;-;51,42;-;-;498,19;498,19;3;1,5;-;-
"351350 Cubatão";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;-;-;-;-
"351380 Diadema";21;21;12870,56;11869,08;-;-;1001,48;-;-;612,88;612,88;40;1,9;-;-
"351410 Dois Córregos";1;1;509,20;483,49;-;-;25,71;-;-;509,20;509,20;2;2,0;-;-
"351440 Dracena";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"351450 Duartina";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"351540 Fartura";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"351550 Fernandópolis";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"351600 Flórida Paulista";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;1;1,0;-;-
"351620 Franca";7;7;5368,01;5075,59;-;-;292,42;-;-;766,86;766,86;17;2,4;-;-
"351630 Francisco Morato";2;2;2873,26;2550,64;-;-;322,62;-;-;1436,63;1436,63;4;2,0;-;-
"351770 Guará";1;1;551,19;525,48;-;-;25,71;-;-;551,19;551,19;9;9,0;-;-
"351880 Guarulhos";21;21;10604,16;10060,38;-;-;543,78;-;-;504,96;504,96;52;2,5;-;-
"351900 Herculândia";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;17;3,4;-;-
"351907 Hortolândia";3;3;1456,62;1379,49;-;-;77,13;-;-;485,54;485,54;11;3,7;-;-
"351960 Ibitinga";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"351990 Iepê";1;1;47,27;35,65;-;-;11,62;-;-;47,27;47,27;1;1,0;-;-
"352040 Ilhabela";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"352050 Indaiatuba";4;4;1532,84;1444,09;-;-;88,75;-;-;383,21;383,21;7;1,8;-;-
"352130 Ipuã";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"352190 Itajobi";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;4;4,0;-;-
"352220 Itapecerica da Serra";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;15;2,5;-;-
"352230 Itapetininga";2;2;555,41;518,82;-;-;36,59;-;-;277,70;277,70;5;2,5;-;-
"352240 Itapeva";4;4;1967,81;1864,97;-;-;102,84;-;-;491,95;491,95;10;2,5;-;-
"352250 Itapevi";3;3;1633,94;1545,21;-;-;88,73;-;-;544,65;544,65;15;5,0;-;-
"352270 Itápolis";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;5;2,5;-;-
"352310 Itaquaquecetuba";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;4;1,3;-;-
"352320 Itararé";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"352340 Itatiba";6;6;2970,49;2816,23;-;-;154,26;-;-;495,08;495,08;9;1,5;-;-
"352360 Itirapina";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"352440 Jacareí";2;2;995,05;943,63;-;-;51,42;-;-;497,52;497,52;4;2,0;-;-
"352470 Jaguariúna";2;2;1026,40;974,98;-;-;51,42;-;-;513,20;513,20;5;2,5;-;-
"352530 Jaú";10;10;4918,00;4660,90;-;-;257,10;-;-;491,80;491,80;15;1,5;-;-
"352590 Jundiaí";11;11;5507,76;5224,95;-;-;282,81;-;-;500,71;500,71;30;2,7;-;-
"352670 Leme";1;1;535,88;510,17;-;-;25,71;-;-;535,88;535,88;3;3,0;-;-
"352680 Lençóis Paulista";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"352690 Limeira";6;6;4141,67;3786,49;-;-;355,18;-;-;690,28;690,28;15;2,5;-;-
"352720 Lorena";3;3;2911,06;2692,28;-;-;218,78;-;-;970,35;970,35;40;13,3;-;-
"352900 Marília";6;6;5741,29;5445,38;-;-;295,91;-;-;956,88;956,88;33;5,5;-;-
"352930 Matão";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"352940 Mauá";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"353050 Mococa";1;1;483,86;458,15;-;-;25,71;-;-;483,86;483,86;5;5,0;-;-
"353060 Mogi das Cruzes";6;6;5122,24;4689,04;-;-;433,20;-;-;853,71;853,71;23;3,8;-;-
"353070 Mogi Guaçu";3;3;165,81;130,95;-;-;34,86;-;-;55,27;55,27;-;-;-;-
"353130 Monte Alto";4;4;7556,57;6707,93;-;-;848,64;-;-;1889,14;1889,14;20;5,0;-;-
"353240 Nazaré Paulista";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"353300 Nova Granada";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;2;1,0;-;-
"353350 Novo Horizonte";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"353390 Olímpia";1;1;642,87;564,52;-;-;78,35;-;-;642,87;642,87;2;2,0;-;-
"353430 Orlândia";4;4;2058,46;1955,62;-;-;102,84;-;-;514,62;514,62;9;2,3;-;-
"353440 Osasco";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;4;2,0;1;50,00
"353460 Osvaldo Cruz";1;1;509,20;483,49;-;-;25,71;-;-;509,20;509,20;2;2,0;-;-
"353470 Ourinhos";1;1;496,87;467,47;-;-;29,40;-;-;496,87;496,87;4;4,0;-;-
"353490 Pacaembu";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;5;5,0;-;-
"353520 Palmeira d'Oeste";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"353620 Pariquera-Açu";1;1;539,89;514,18;-;-;25,71;-;-;539,89;539,89;6;6,0;-;-
"353650 Paulínia";6;6;2986,49;2832,23;-;-;154,26;-;-;497,75;497,75;19;3,2;-;-
"353870 Piracicaba";7;7;5533,27;5181,02;-;-;352,25;-;-;790,47;790,47;16;2,3;-;-
"354140 Presidente Prudente";6;6;4080,75;3909,77;-;-;170,98;-;-;680,13;680,13;40;6,7;-;-
"354220 Rancharia";2;2;1414,02;1347,12;-;-;66,90;-;-;707,01;707,01;12;6,0;-;-
"354300 Ribeirão Branco";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"354340 Ribeirão Preto";10;10;6633,28;6266,85;-;-;366,43;-;-;663,33;663,33;39;3,9;-;-
"354425 Rosana";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"354580 Santa Bárbara d'Oeste";1;1;592,61;563,03;-;-;29,58;-;-;592,61;592,61;7;7,0;-;-
"354630 Santa Cruz das Palmeiras";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;1;1,0;-;-
