"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"291750 Jacobina";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"291760 Jaguaquara";9;9;4400,71;4169,32;-;-;231,39;-;-;488,97;488,97;17;1,9;-;-
"291770 Jaguarari";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;3;3,0;-;-
"291800 Jequié";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;19;6,3;-;-
"291820 Jiquiriçá";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;18;3,0;-;-
"291840 Juazeiro";8;8;3977,52;3771,84;-;-;205,68;-;-;497,19;497,19;18;2,3;-;-
"291850 Jussara";21;21;10350,99;9811,08;-;-;539,91;-;-;492,90;492,90;36;1,7;-;-
"291905 Lajedo do Tabocal";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;7;3,5;-;-
"291915 Lapão";10;10;4943,90;4686,80;-;-;257,10;-;-;494,39;494,39;19;1,9;-;-
"291960 Macajuba";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"291970 Macarani";14;14;6940,66;6580,72;-;-;359,94;-;-;495,76;495,76;33;2,4;-;-
"291980 Macaúbas";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"292000 Maiquinique";11;11;5495,09;5212,28;-;-;282,81;-;-;499,55;499,55;30;2,7;-;-
"292010 Mairi";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"292020 Malhada";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;7;2,3;-;-
"292050 Maracás";8;8;3865,52;3659,84;-;-;205,68;-;-;483,19;483,19;10;1,3;-;-
"292120 Miguel Calmon";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"292130 Milagres";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;16;8,0;-;-
"292150 Monte Santo";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;6;1,5;-;-
"292170 Morro do Chapéu";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"292200 Mucuri";3;3;1501,57;1424,44;-;-;77,13;-;-;500,52;500,52;8;2,7;-;-
"292205 Mulungu do Morro";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"292210 Mundo Novo";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292240 Mutuípe";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;8;8,0;-;-
"292250 Nazaré";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"292270 Nova Canaã";11;11;5487,09;5204,28;-;-;282,81;-;-;498,83;498,83;34;3,1;-;-
"292300 Nova Viçosa";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"292310 Olindina";13;13;6333,47;5999,24;-;-;334,23;-;-;487,19;487,19;28;2,2;-;-
"292320 Oliveira dos Brejinhos";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"292330 Ouriçangas";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;4;2,0;-;-
"292340 Palmas de Monte Alto";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292370 Paratinga";28;28;13417,32;12697,44;-;-;719,88;-;-;479,19;479,19;33;1,2;-;-
"292390 Pau Brasil";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;14;2,8;-;-
"292400 Paulo Afonso";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;13;6,5;-;-
"292430 Piatã";8;8;3993,52;3787,84;-;-;205,68;-;-;499,19;499,19;25;3,1;-;-
"292460 Pindobaçu";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292480 Piritiba";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;9;3,0;-;-
"292490 Planaltino";6;6;2891,14;2736,88;-;-;154,26;-;-;481,86;481,86;12;2,0;-;-
"292500 Planalto";1;1;582,42;504,07;-;-;78,35;-;-;582,42;582,42;3;3,0;-;-
"292510 Poções";10;10;4927,90;4670,80;-;-;257,10;-;-;492,79;492,79;21;2,1;-;-
"292560 Presidente Dutra";8;8;3929,52;3723,84;-;-;205,68;-;-;491,19;491,19;18;2,3;-;-
"292575 Presidente Tancredo Neves";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;1;100,00
"292580 Queimadas";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"292610 Retirolândia";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;4;4,0;-;-
"292630 Riachão do Jacuípe";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"292650 Ribeira do Amparo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"292660 Ribeira do Pombal";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"292690 Rio do Pires";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"292720 Ruy Barbosa";5;5;2467,95;2339,40;-;-;128,55;-;-;493,59;493,59;14;2,8;-;-
"292740 Salvador";50;50;34462,69;32029,12;-;-;2433,57;-;-;689,25;689,25;219;4,4;-;-
"292790 Santa Inês";6;6;2915,14;2760,88;-;-;154,26;-;-;485,86;485,86;6;1,0;-;-
"292840 Santa Rita de Cássia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"292800 Santaluz";24;24;11636,56;11019,52;-;-;617,04;-;-;484,86;484,86;43;1,8;-;-
"292820 Santana";5;5;2483,95;2355,40;-;-;128,55;-;-;496,79;496,79;11;2,2;-;-
"292870 Santo Antônio de Jesus";2;2;1044,43;993,01;-;-;51,42;-;-;522,22;522,22;7;3,5;-;-
"292895 São Domingos";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292910 São Felipe";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;7;7,0;-;-
"292900 São Félix";1;1;3542,21;3109,70;-;-;432,51;-;-;3542,21;3542,21;7;7,0;-;-
"292905 São Félix do Coribe";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;5;1,3;-;-
"292920 São Francisco do Conde";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;1;1,0;-;-
"292925 São Gabriel";4;4;1956,76;1853,92;-;-;102,84;-;-;489,19;489,19;8;2,0;-;-
"293010 Senhor do Bonfim";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;13;2,2;-;-
"293020 Sento Sé";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"293015 Serra do Ramalho";29;29;13896,51;13150,92;-;-;745,59;-;-;479,19;479,19;30;1,0;-;-
"293030 Serra Dourada";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;8;2,0;-;-
"293050 Serrinha";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"293070 Simões Filho";11;11;5271,09;4988,28;-;-;282,81;-;-;479,19;479,19;31;2,8;-;-
"293075 Sítio do Mato";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;2;1,0;-;-
"293090 Tabocas do Brejo Velho";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"293105 Tanque Novo";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"293120 Taperoá";7;7;3442,33;3262,36;-;-;179,97;-;-;491,76;491,76;30;4,3;-;-
"293130 Tapiramutá";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"293135 Teixeira de Freitas";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"293160 Teolândia";24;24;11932,56;11315,52;-;-;617,04;-;-;497,19;497,19;69;2,9;-;-
"293200 Uauá";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;11;1,8;-;-
"293210 Ubaíra";3;3;1441,57;1364,44;-;-;77,13;-;-;480,52;480,52;7;2,3;-;-
"293220 Ubaitaba";34;34;16964,46;16090,32;-;-;874,14;-;-;498,95;498,95;86;2,5;-;-
"293230 Ubatã";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"293250 Una";2;2;1030,38;978,96;-;-;51,42;-;-;515,19;515,19;9;4,5;-;-
"293280 Utinga";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"293290 Valença";4;4;2023,56;1920,72;-;-;102,84;-;-;505,89;505,89;8;2,0;-;-
"293300 Valente";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;4;1,3;-;-
"293310 Várzea do Poço";4;4;1940,76;1837,92;-;-;102,84;-;-;485,19;485,19;9;2,3;-;-
"293315 Várzea Nova";4;4;1956,76;1853,92;-;-;102,84;-;-;489,19;489,19;7;1,8;-;-
"293330 Vitória da Conquista";46;46;23449,35;22266,69;-;-;1182,66;-;-;509,77;509,77;117;2,5;-;-
"293340 Wagner";5;5;2427,95;2299,40;-;-;128,55;-;-;485,59;485,59;10;2,0;-;-
"293345 Wanderley";29;29;14136,51;13390,92;-;-;745,59;-;-;487,47;487,47;57;2,0;-;-
"293350 Wenceslau Guimarães";6;6;3003,14;2848,88;-;-;154,26;-;-;500,52;500,52;16;2,7;-;-
"293360 Xique-Xique";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;52;8,7;-;-
"310060 Água Boa";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;14;3,5;-;-
"310090 Águas Formosas";24;24;11892,56;11275,52;-;-;617,04;-;-;495,52;495,52;61;2,5;-;-
"310100 Águas Vermelhas";1;1;356,90;317,40;-;-;39,50;-;-;356,90;356,90;4;4,0;-;-
"310110 Aimorés";3;3;1501,57;1424,44;-;-;77,13;-;-;500,52;500,52;8;2,7;-;-
"310150 Além Paraíba";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"310160 Alfenas";1;1;705,76;680,05;-;-;25,71;-;-;705,76;705,76;6;6,0;-;-
"310170 Almenara";10;10;4919,90;4662,80;-;-;257,10;-;-;491,99;491,99;15;1,5;-;-
"310340 Araçuaí";3;3;1473,63;1392,63;-;-;81,00;-;-;491,21;491,21;11;3,7;-;-
"310350 Araguari";10;10;5048,02;4783,18;-;-;264,84;-;-;504,80;504,80;32;3,2;-;-
"310420 Arcos";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"310450 Arinos";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;3;3,0;-;-
"310470 Ataléia";5;5;2475,95;2347,40;-;-;128,55;-;-;495,19;495,19;12;2,4;-;-
"310490 Baependi";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;6;2,0;-;-
"310510 Bambuí";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"310540 Barão de Cocais";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;9;3,0;-;-
"310560 Barbacena";2;2;8652,99;7650,99;-;-;1002,00;-;-;4326,49;4326,49;40;20,0;1;50,00
"310620 Belo Horizonte";255;255;198232,85;184314,04;-;-;13918,81;-;-;777,38;777,38;969;3,8;-;-
"310650 Berilo";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"310670 Betim";13;13;10449,58;9869,50;-;-;580,08;-;-;803,81;803,81;76;5,8;-;-
"310690 Bicas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"310710 Boa Esperança";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;5;1,7;-;-
"310740 Bom Despacho";5;5;2711,69;2563,79;-;-;147,90;-;-;542,34;542,34;27;5,4;-;-
"310780 Bom Jesus do Galho";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"310800 Bom Sucesso";1;1;611,37;574,05;-;-;37,32;-;-;611,37;611,37;9;9,0;-;-
"310930 Buritis";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"310950 Cabo Verde";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"310270 Cachoeira de Pajeú";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"310990 Caetanópolis";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"311060 Cambuí";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"311120 Campo Belo";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;3;3,0;-;-
"311150 Campos Altos";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"311200 Candeias";1;1;551,19;525,48;-;-;25,71;-;-;551,19;551,19;9;9,0;-;-
"311230 Capelinha";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;3;3,0;-;-
"311300 Caraí";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"311330 Carangola";4;4;2493,46;2362,34;-;-;131,12;-;-;623,37;623,37;14;3,5;-;-
"311360 Careaçu";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"311370 Carlos Chagas";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;9;4,5;-;-
"311430 Carmo do Paranaíba";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"311530 Cataguases";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"311630 Cipotânea";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"311660 Cláudio";1;1;527,19;501,48;-;-;25,71;-;-;527,19;527,19;6;6,0;-;-
"311680 Coluna";6;6;3003,14;2848,88;-;-;154,26;-;-;500,52;500,52;16;2,7;-;-
"311830 Conselheiro Lafaiete";11;11;5560,49;5277,68;-;-;282,81;-;-;505,50;505,50;33;3,0;-;-
"311840 Conselheiro Pena";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;8;2,0;-;-
"311860 Contagem";26;26;22933,94;21246,17;-;-;1687,77;-;-;882,07;882,07;113;4,3;1;3,85
"311880 Coração de Jesus";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"311940 Coronel Fabriciano";1;1;527,19;501,48;-;-;25,71;-;-;527,19;527,19;6;6,0;-;-
"312050 Cristina";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"312160 Diamantina";1;1;551,06;521,50;-;-;29,56;-;-;551,06;551,06;4;4,0;-;-
"312210 Divino das Laranjeiras";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;9;3,0;-;-
"312320 Dores do Indaiá";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"312360 Elói Mendes";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"312410 Esmeraldas";10;10;4991,90;4734,80;-;-;257,10;-;-;499,19;499,19;25;2,5;-;-
"312470 Estrela do Indaiá";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"312490 Eugenópolis";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"312560 Felisburgo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"312610 Formiga";1;1;6966,83;6074,88;-;-;891,95;-;-;6966,83;6966,83;11;11,0;-;-
"312770 Governador Valadares";4;4;3029,96;2796,76;-;-;233,20;-;-;757,49;757,49;12;3,0;-;-
"312820 Guaraciaba";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;4;4,0;-;-
"312840 Guarani";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;5;2,5;-;-
"312870 Guaxupé";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"312980 Ibirité";6;6;3191,44;3017,83;-;-;173,61;-;-;531,91;531,91;27;4,5;-;-
"313090 Inhapim";4;4;2285,28;2182,44;-;-;102,84;-;-;571,32;571,32;10;2,5;-;-
"313130 Ipatinga";10;10;7695,56;7218,66;-;-;476,90;-;-;769,56;769,56;59;5,9;-;-
"313170 Itabira";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"313190 Itabirito";1;1;639,42;598,24;-;-;41,18;-;-;639,42;639,42;10;10,0;-;-
"313220 Itaguara";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"313230 Itaipé";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;8;4,0;-;-
"313250 Itamarandiba";4;4;2044,76;1941,92;-;-;102,84;-;-;511,19;511,19;16;4,0;-;-
"313270 Itambacuri";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"313300 Itamonte";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"313375 Itaú de Minas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"313380 Itaúna";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"313470 Jacinto";5;5;2333,56;2180,71;-;-;152,85;-;-;466,71;466,71;13;2,6;-;-
"313540 Jeceaba";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;3;3,0;-;-
"313620 João Monlevade";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;8;4,0;-;-
"313650 Jordânia";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"313670 Juiz de Fora";21;21;12638,04;11862,38;-;-;775,66;-;-;601,81;601,81;78;3,7;-;-
"313700 Ladainha";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;8;4,0;-;-
"313720 Lagoa da Prata";1;1;3685,61;3253,10;-;-;432,51;-;-;3685,61;3685,61;5;5,0;-;-
"313820 Lavras";2;2;534,46;497,13;-;-;37,33;-;-;267,23;267,23;5;2,5;-;-
"313840 Leopoldina";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"313890 Machacalis";3;3;1517,57;1440,44;-;-;77,13;-;-;505,86;505,86;10;3,3;-;-
"313900 Machado";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"313920 Malacacheta";11;11;5471,21;5180,66;-;-;290,55;-;-;497,38;497,38;22;2,0;-;-
"313930 Manga";2;2;1064,85;1013,43;-;-;51,42;-;-;532,42;532,42;10;5,0;-;-
"313960 Mantena";7;7;3326,29;3118,45;-;-;207,84;-;-;475,18;475,18;19;2,7;-;-
"314000 Mariana";2;2;1312,94;1261,52;-;-;51,42;-;-;656,47;656,47;10;5,0;-;-
"314090 Matipó";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"314110 Matozinhos";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"314150 Mendes Pimentel";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"314160 Mercês";6;6;2963,14;2808,88;-;-;154,26;-;-;493,86;493,86;11;1,8;-;-
"314180 Minas Novas";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"314190 Minduri";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;-;-;-;-
"314200 Mirabela";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;11;2,8;-;-
"314270 Montalvânia";6;6;2899,14;2744,88;-;-;154,26;-;-;483,19;483,19;10;1,7;-;-
"314300 Monte Belo";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"314310 Monte Carmelo";2;2;1006,58;955,16;-;-;51,42;-;-;503,29;503,29;5;2,5;-;-
"314330 Montes Claros";2;2;526,46;489,13;-;-;37,33;-;-;263,23;263,23;2;1,0;-;-
"314400 Mutum";17;17;8626,23;8189,16;-;-;437,07;-;-;507,43;507,43;60;3,5;-;-
"314460 Nepomuceno";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"314480 Nova Lima";2;2;5770,66;5244,64;-;-;526,02;-;-;2885,33;2885,33;12;6,0;-;-
"314530 Novo Cruzeiro";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"314560 Oliveira";3;3;1517,57;1440,44;-;-;77,13;-;-;505,86;505,86;9;3,0;-;-
"314590 Ouro Branco";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"314610 Ouro Preto";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"314630 Padre Paraíso";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;9;3,0;-;-
"314710 Pará de Minas";3;3;2250,03;2134,26;-;-;115,77;-;-;750,01;750,01;21;7,0;-;-
"314700 Paracatu";2;2;1923,82;1736,80;-;-;187,02;-;-;961,91;961,91;4;2,0;1;50,00
"314720 Paraguaçu";1;1;485,54;459,83;-;-;25,71;-;-;485,54;485,54;3;3,0;-;-
"314760 Passa Quatro";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"314790 Passos";1;1;767,51;736,66;-;-;30,85;-;-;767,51;767,51;3;3,0;-;-
"314800 Patos de Minas";2;2;3320,24;2931,54;-;-;388,70;-;-;1660,12;1660,12;10;5,0;-;-
"314980 Perdizes";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;18;3,0;-;-
"314990 Perdões";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"315080 Piranga";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;8;2,7;-;-
"315120 Pirapora";2;2;1163,48;1112,06;-;-;51,42;-;-;581,74;581,74;22;11,0;-;-
"315150 Piumhi";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"315180 Poços de Caldas";1;1;730,78;692,22;-;-;38,56;-;-;730,78;730,78;1;1,0;-;-
"315210 Ponte Nova";1;1;823,88;782,69;-;-;41,19;-;-;823,88;823,88;10;10,0;-;-
"315240 Poté";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;9;3,0;-;-
"315250 Pouso Alegre";1;1;780,88;742,32;-;-;38,56;-;-;780,88;780,88;2;2,0;-;-
"315280 Prata";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"315400 Raul Soares";4;4;1956,76;1853,92;-;-;102,84;-;-;489,19;489,19;14;3,5;-;-
"315430 Resplendor";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"315460 Ribeirão das Neves";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;12;6,0;-;-
"315490 Rio Casca";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"315550 Rio Paranaíba";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"315560 Rio Pardo de Minas";8;8;3977,52;3771,84;-;-;205,68;-;-;497,19;497,19;20;2,5;-;-
"315570 Rio Piracicaba";2;2;1096,63;1025,86;-;-;70,77;-;-;548,32;548,32;15;7,5;-;-
"315590 Rio Preto";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;9;3,0;-;-
"315600 Rio Vermelho";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;5;2,5;-;-
"315660 Rubim";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"315670 Sabará";2;2;1499,50;1413,25;-;-;86,25;-;-;749,75;749,75;18;9,0;-;-
"315680 Sabinópolis";11;11;5447,09;5164,28;-;-;282,81;-;-;495,19;495,19;28;2,5;-;-
"315700 Salinas";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"315710 Salto da Divisa";1;1;527,19;501,48;-;-;25,71;-;-;527,19;527,19;6;6,0;-;-
"315720 Santa Bárbara";5;5;2595,18;2413,99;-;-;181,19;-;-;519,04;519,04;12;2,4;-;-
"315820 Santa Maria do Suaçuí";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;13;4,3;-;-
"315930 Santa Rita de Jacutinga";5;5;2419,95;2291,40;-;-;128,55;-;-;483,99;483,99;7;1,4;-;-
"316070 Santos Dumont";1;1;14840,79;12781,08;-;-;2059,71;-;-;14840,79;14840,79;30;30,0;-;-
"316110 São Francisco";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"316200 São Gonçalo do Sapucaí";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"316210 São Gotardo";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;9;4,5;-;-
"316240 São João da Ponte";1;1;522,24;496,53;-;-;25,71;-;-;522,24;522,24;3;3,0;-;-
"316250 São João del Rei";1;1;578,66;549,10;-;-;29,56;-;-;578,66;578,66;3;3,0;-;-
"316270 São João do Paraíso";4;4;1996,76;1893,92;-;-;102,84;-;-;499,19;499,19;10;2,5;-;-
"316370 São Lourenço";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;3;1,0;-;-
"316420 São Romão";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"316720 Sete Lagoas";6;6;3463,28;3305,15;-;-;158,13;-;-;577,21;577,21;21;3,5;-;-
"316800 Taiobeiras";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"316840 Tarumirim";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"316870 Timóteo";2;2;1047,78;996,36;-;-;51,42;-;-;523,89;523,89;8;4,0;1;50,00
"316970 Turmalina";4;4;1972,76;1869,92;-;-;102,84;-;-;493,19;493,19;7;1,8;-;-
"316990 Ubá";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;5;1,7;-;-
"317010 Uberaba";13;13;8363,10;7936,68;-;-;426,42;-;-;643,32;643,32;63;4,8;-;-
"317020 Uberlândia";47;47;23565,37;22293,49;-;-;1271,88;-;-;501,39;501,39;115;2,4;-;-
"317070 Varginha";1;1;608,71;575,26;-;-;33,45;-;-;608,71;608,71;8;8,0;-;-
"317090 Varzelândia";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"317120 Vespasiano";7;7;3490,33;3310,36;-;-;179,97;-;-;498,62;498,62;24;3,4;-;-
"317130 Viçosa";2;2;1034,46;983,04;-;-;51,42;-;-;517,23;517,23;5;2,5;-;-
"317180 Virginópolis";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"320010 Afonso Cláudio";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"320020 Alegre";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
