"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"230730 Juazeiro do Norte";2;2;1011,05;959,63;-;-;51,42;-;-;505,52;505,52;6;3,0;-;-
"230760 Limoeiro do Norte";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;5;1,7;-;-
"230765 Maracanaú";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"230840 Missão Velha";3;3;1445,57;1368,44;-;-;77,13;-;-;481,86;481,86;8;2,7;-;-
"230930 Nova Russas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"230950 Orós";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"231080 Pereiro";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"231100 Poranga";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;2;1,0;-;-
"231130 Quixadá";2;2;995,05;943,63;-;-;51,42;-;-;497,52;497,52;4;2,0;-;-
"231140 Quixeramobim";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"231160 Redenção";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;10;3,3;-;-
"231180 Russas";18;18;9062,17;8599,39;-;-;462,78;-;-;503,45;503,45;40;2,2;-;-
"231330 Tauá";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"231350 Trairi";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"240050 Alexandria";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;2;1,0;-;-
"240110 Areia Branca";1;1;496,87;467,47;-;-;29,40;-;-;496,87;496,87;2;2,0;-;-
"240200 Caicó";2;2;534,46;497,13;-;-;37,33;-;-;267,23;267,23;2;1,0;-;-
"240360 Extremoz";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"240570 Jardim do Seridó";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"240650 Lagoa Nova";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"240800 Mossoró";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"240810 Natal";5;5;10651,71;9480,46;-;-;1171,25;-;-;2130,34;2130,34;20;4,0;-;-
"240940 Pau dos Ferros";22;22;11262,18;10696,56;-;-;565,62;-;-;511,92;511,92;90;4,1;-;-
"241150 Santo Antônio";1;1;823,19;797,48;-;-;25,71;-;-;823,19;823,19;45;45,0;-;-
"241230 São José do Campestre";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"241330 Serra de São Bento";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;8;2,0;-;-
"250010 Água Branca";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;6;3,0;-;-
"250150 Bananeiras";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;7;7,0;-;-
"250200 Belém do Brejo do Cruz";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"250400 Campina Grande";21;21;16642,59;15501,81;-;-;1140,78;-;-;792,50;792,50;132;6,3;1;4,76
"250480 Coremas";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"250510 Cuité";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;4;4,0;-;-
"250680 Ingá";49;49;23480,31;22220,52;-;-;1259,79;-;-;479,19;479,19;98;2,0;-;-
"250750 João Pessoa";6;6;3400,14;3245,88;-;-;154,26;-;-;566,69;566,69;20;3,3;-;-
"250890 Mamanguape";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"250970 Monteiro";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;10;3,3;-;-
"251130 Piancó";5;5;2459,95;2331,40;-;-;128,55;-;-;491,99;491,99;14;2,8;-;-
"251140 Picuí";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;8;2,0;-;-
"251250 Queimadas";3;3;1553,77;1476,64;-;-;77,13;-;-;517,92;517,92;5;1,7;-;-
"251450 São José de Piranhas";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"251530 Sapé";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;3;3,0;-;-
"251600 Solânea";10;10;4943,90;4686,80;-;-;257,10;-;-;494,39;494,39;29;2,9;-;-
"251690 Uiraúna";23;23;11043,08;10437,96;-;-;605,12;-;-;480,13;480,13;47;2,0;-;-
"260030 Agrestina";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"260110 Araripina";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;5;2,5;-;-
"260120 Arcoverde";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"260210 Bom Conselho";2;2;1077,61;973,55;-;-;104,06;-;-;538,80;538,80;4;2,0;-;-
"260280 Buíque";10;10;4999,90;4742,80;-;-;257,10;-;-;499,99;499,99;26;2,6;-;-
"260290 Cabo de Santo Agostinho";5;5;2523,95;2395,40;-;-;128,55;-;-;504,79;504,79;16;3,2;-;-
"260410 Caruaru";6;6;9531,56;8492,03;-;-;1039,53;-;-;1588,59;1588,59;33;5,5;-;-
"260430 Cedro";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"260570 Floresta";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"260600 Garanhuns";4;4;2023,81;1920,97;-;-;102,84;-;-;505,95;505,95;11;2,8;-;-
"260620 Goiana";5;5;2502,63;2374,08;-;-;128,55;-;-;500,53;500,53;16;3,2;-;-
"260700 Inajá";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"260790 Jaboatão dos Guararapes";8;8;4017,52;3811,84;-;-;205,68;-;-;502,19;502,19;23;2,9;-;-
"260860 Lagoa do Ouro";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"260875 Lagoa Grande";2;2;1038,38;986,96;-;-;51,42;-;-;519,19;519,19;10;5,0;-;-
"260880 Lajedo";1;1;614,42;536,07;-;-;78,35;-;-;614,42;614,42;4;4,0;-;-
"260890 Limoeiro";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;9;3,0;-;-
"260950 Nazaré da Mata";3;3;1537,63;1456,63;-;-;81,00;-;-;512,54;512,54;15;5,0;-;-
"260990 Ouricuri";2;2;1127,82;1076,40;-;-;51,42;-;-;563,91;563,91;9;4,5;-;-
"261000 Palmares";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"261090 Pesqueira";13;13;6485,47;6151,24;-;-;334,23;-;-;498,88;498,88;32;2,5;-;-
"261100 Petrolândia";1;1;535,19;509,48;-;-;25,71;-;-;535,19;535,19;7;7,0;-;-
"261110 Petrolina";23;23;9717,69;9182,72;-;-;534,97;-;-;422,51;422,51;53;2,3;-;-
"261160 Recife";144;144;79692,75;74310,67;-;-;5382,08;-;-;553,42;553,42;516;3,6;-;-
"261220 Salgueiro";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;5;1,7;-;-
"261230 Saloá";1;1;52,22;41,34;-;-;10,88;-;-;52,22;52,22;6;6,0;-;-
"261390 Serra Talhada";9;9;12593,88;11345,49;-;-;1248,39;-;-;1399,32;1399,32;46;5,1;-;-
"261410 Sertânia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"261420 Sirinhaém";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"261450 Surubim";2;2;1086,38;1034,96;-;-;51,42;-;-;543,19;543,19;26;13,0;-;-
"261485 Tamandaré";1;1;527,19;501,48;-;-;25,71;-;-;527,19;527,19;6;6,0;-;-
"261640 Vitória de Santo Antão";2;2;406,26;353,24;-;-;53,02;-;-;203,13;203,13;4;2,0;-;-
"270030 Arapiraca";8;8;21593,46;19421,58;-;-;2171,88;-;-;2699,18;2699,18;38;4,8;-;-
"270170 Capela";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;8;2,7;-;-
"270230 Coruripe";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"270240 Delmiro Gouveia";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"270430 Maceió";5;5;3979,14;3694,40;-;-;284,74;-;-;795,83;795,83;19;3,8;-;-
"270710 Piranhas";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"270800 Santana do Ipanema";2;2;1128,12;1076,70;-;-;51,42;-;-;564,06;564,06;10;5,0;-;-
"270830 São José da Laje";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"270860 São Miguel dos Campos";4;4;2296,33;2185,75;-;-;110,58;-;-;574,08;574,08;21;5,3;-;-
"270915 Teotônio Vilela";1;1;582,42;504,07;-;-;78,35;-;-;582,42;582,42;2;2,0;-;-
"270940 Viçosa";1;1;551,19;525,48;-;-;25,71;-;-;551,19;551,19;10;10,0;-;-
"280020 Aquidabã";12;12;5814,28;5505,76;-;-;308,52;-;-;484,52;484,52;24;2,0;-;-
"280030 Aracaju";40;40;46422,69;41912,48;-;-;4510,21;-;-;1160,57;1160,57;210;5,3;-;-
"280130 Capela";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;9;2,3;-;-
"280210 Estância";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"280290 Itabaiana";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"280350 Lagarto";7;7;3570,33;3390,36;-;-;179,97;-;-;510,05;510,05;38;5,4;-;-
"280480 Nossa Senhora do Socorro";1;1;485,54;456,14;-;-;29,40;-;-;485,54;485,54;4;4,0;1;100,00
"280590 Riachuelo";5;5;2028,03;1913,57;-;-;114,46;-;-;405,61;405,61;9;1,8;-;-
"290080 Alcobaça";5;5;2427,95;2299,40;-;-;128,55;-;-;485,59;485,59;4;0,8;-;-
"290100 Amargosa";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"290115 América Dourada";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;8;2,7;-;-
"290130 Andaraí";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290160 Antas";13;13;6397,47;6063,24;-;-;334,23;-;-;492,11;492,11;28;2,2;-;-
"290200 Aracatu";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;5;2,5;-;-
"290240 Aurelino Leal";10;10;4791,90;4534,80;-;-;257,10;-;-;479,19;479,19;25;2,5;-;-
"290250 Baianópolis";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"290260 Baixa Grande";7;7;3490,33;3310,36;-;-;179,97;-;-;498,62;498,62;47;6,7;-;-
"290280 Barra da Estiva";2;2;1101,63;1050,21;-;-;51,42;-;-;550,82;550,82;6;3,0;-;-
"290320 Barreiras";1;1;685,72;644,53;-;-;41,19;-;-;685,72;685,72;10;10,0;-;-
"290323 Barro Alto";7;7;3354,33;3174,36;-;-;179,97;-;-;479,19;479,19;12;1,7;-;-
"290330 Barro Preto";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290327 Barrocas";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"290395 Bom Jesus da Serra";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290400 Boninal";3;3;1453,57;1376,44;-;-;77,13;-;-;484,52;484,52;10;3,3;-;-
"290430 Brejões";9;9;4352,71;4121,32;-;-;231,39;-;-;483,63;483,63;25;2,8;-;-
"290475 Buritirama";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290500 Caculé";3;3;1501,57;1424,44;-;-;77,13;-;-;500,52;500,52;9;3,0;-;-
"290560 Camacan";7;7;3354,33;3174,36;-;-;179,97;-;-;479,19;479,19;19;2,7;-;-
"290570 Camaçari";3;3;1493,32;1416,19;-;-;77,13;-;-;497,77;497,77;10;3,3;-;-
"290590 Campo Alegre de Lourdes";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;3;3,0;-;-
"290600 Campo Formoso";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;11;5,5;-;-
"290610 Canápolis";7;7;3434,33;3254,36;-;-;179,97;-;-;490,62;490,62;14;2,0;-;-
"290620 Canarana";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"290630 Canavieiras";1;1;751,67;695,00;-;-;56,67;-;-;751,67;751,67;14;14,0;-;-
"290660 Candiba";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"290670 Cândido Sales";23;23;11197,37;10606,04;-;-;591,33;-;-;486,84;486,84;51;2,2;-;-
"290690 Caravelas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290730 Castro Alves";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"290760 Central";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;5;2,5;-;-
"290790 Cipó";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;18;18,0;-;-
"290830 Conceição do Almeida";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;4;4,0;-;-
"290840 Conceição do Coité";6;6;2499,22;2359,05;-;-;140,17;-;-;416,54;416,54;13;2,2;-;-
"290930 Correntina";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"290950 Cravolândia";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;2;1,0;-;-
"290970 Cristópolis";18;18;8625,42;8162,64;-;-;462,78;-;-;479,19;479,19;54;3,0;-;-
"291030 Elísio Medrado";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"291040 Encruzilhada";26;26;12738,94;12070,48;-;-;668,46;-;-;489,96;489,96;65;2,5;-;-
"291070 Euclides da Cunha";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"291080 Feira de Santana";6;6;2666,64;2526,47;-;-;140,17;-;-;444,44;444,44;17;2,8;-;-
"291110 Formosa do Rio Preto";8;8;3833,52;3627,84;-;-;205,68;-;-;479,19;479,19;24;3,0;-;-
"291120 Gandu";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;6;6,0;-;-
"291200 Ibiassucê";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;10;5,0;-;-
"291230 Ibicuí";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"291270 Ibirapitanga";20;20;9909,51;9381,52;-;-;527,99;-;-;495,48;495,48;63;3,1;-;-
"291290 Ibirataia";9;9;3864,59;3631,60;-;-;232,99;-;-;429,40;429,40;20;2,2;-;-
"291310 Ibititá";17;17;8146,23;7709,16;-;-;437,07;-;-;479,19;479,19;33;1,9;-;-
"291320 Ibotirama";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"291340 Igaporã";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291345 Igrapiúna";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"291350 Iguaí";10;10;4887,90;4630,80;-;-;257,10;-;-;488,79;488,79;26;2,6;-;-
"291360 Ilhéus";2;2;1554,82;1453,09;-;-;101,73;-;-;777,41;777,41;22;11,0;1;50,00
"291390 Ipiaú";19;19;9104,61;8616,12;-;-;488,49;-;-;479,19;479,19;20;1,1;-;-
"291410 Ipupiara";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291420 Irajuba";9;9;4440,71;4209,32;-;-;231,39;-;-;493,41;493,41;22;2,4;-;-
"291430 Iramaia";5;5;2515,95;2387,40;-;-;128,55;-;-;503,19;503,19;15;3,0;-;-
"291440 Iraquara";55;55;26355,45;24941,40;-;-;1414,05;-;-;479,19;479,19;78;1,4;-;-
"291460 Irecê";1;1;543,13;517,42;-;-;25,71;-;-;543,13;543,13;3;3,0;-;-
"291470 Itaberaba";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;6;3,0;-;-
"291480 Itabuna";2;2;1103,28;1051,86;-;-;51,42;-;-;551,64;551,64;7;3,5;-;-
"291500 Itaeté";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"291540 Itaju do Colônia";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"291550 Itajuípe";21;21;10062,99;9523,08;-;-;539,91;-;-;479,19;479,19;63;3,0;-;-
"291560 Itamaraju";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291580 Itambé";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;5;1,7;-;-
"291600 Itanhém";4;4;1932,76;1829,92;-;-;102,84;-;-;483,19;483,19;9;2,3;1;25,00
"291670 Itaquara";6;6;2915,14;2760,88;-;-;154,26;-;-;485,86;485,86;7;1,2;-;-
"291680 Itarantim";10;10;4863,90;4606,80;-;-;257,10;-;-;486,39;486,39;22;2,2;-;-
"291690 Itiruçu";8;8;3921,52;3715,84;-;-;205,68;-;-;490,19;490,19;19;2,4;-;-
"291700 Itiúba";2;2;1166,98;1076,86;-;-;90,12;-;-;583,49;583,49;20;10,0;-;-
"291710 Itororó";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"291730 Ituberá";7;7;3402,33;3222,36;-;-;179,97;-;-;486,05;486,05;7;1,0;1;14,29
"291733 Iuiú";5;5;2475,95;2347,40;-;-;128,55;-;-;495,19;495,19;10;2,0;-;-
"291740 Jacaraci";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291760 Jaguaquara";4;4;1956,76;1853,92;-;-;102,84;-;-;489,19;489,19;6;1,5;1;25,00
"291770 Jaguarari";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"291800 Jequié";1;1;567,31;533,86;-;-;33,45;-;-;567,31;567,31;11;11,0;-;-
"291820 Jiquiriçá";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;2;1,0;-;-
"291830 Jitaúna";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"291850 Jussara";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;5;2,5;-;-
"291905 Lajedo do Tabocal";4;4;1972,76;1869,92;-;-;102,84;-;-;493,19;493,19;11;2,8;-;-
"291915 Lapão";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"291940 Licínio de Almeida";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;12;12,0;1;100,00
"291950 Livramento de Nossa Senhora";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;8;8,0;-;-
"291970 Macarani";10;10;4903,90;4646,80;-;-;257,10;-;-;490,39;490,39;20;2,0;-;-
"292000 Maiquinique";11;11;5431,09;5148,28;-;-;282,81;-;-;493,74;493,74;28;2,5;-;-
"292050 Maracás";11;11;5351,09;5068,28;-;-;282,81;-;-;486,46;486,46;22;2,0;-;-
"292100 Mata de São João";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"292170 Morro do Chapéu";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"292190 Mucugê";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;10;3,3;-;-
"292200 Mucuri";3;3;1453,57;1376,44;-;-;77,13;-;-;484,52;484,52;6;2,0;-;-
"292205 Mulungu do Morro";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"292210 Mundo Novo";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"292250 Nazaré";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;9;3,0;-;-
"292270 Nova Canaã";7;7;3466,33;3286,36;-;-;179,97;-;-;495,19;495,19;19;2,7;-;-
"292310 Olindina";12;12;5846,28;5537,76;-;-;308,52;-;-;487,19;487,19;34;2,8;-;-
"292340 Palmas de Monte Alto";1;1;591,19;565,48;-;-;25,71;-;-;591,19;591,19;15;15,0;-;-
"292390 Pau Brasil";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"292400 Paulo Afonso";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;13;6,5;-;-
"292430 Piatã";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;8;2,7;-;-
"292480 Piritiba";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292510 Poções";5;5;2483,95;2355,40;-;-;128,55;-;-;496,79;496,79;11;2,2;-;-
"292530 Porto Seguro";2;2;1142,79;1091,37;-;-;51,42;-;-;571,39;571,39;6;3,0;1;50,00
"292560 Presidente Dutra";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292575 Presidente Tancredo Neves";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292580 Queimadas";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"292660 Ribeira do Pombal";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"292690 Rio do Pires";6;6;2947,14;2792,88;-;-;154,26;-;-;491,19;491,19;9;1,5;-;-
"292720 Ruy Barbosa";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"292740 Salvador";56;56;38913,62;36122,28;-;-;2791,34;-;-;694,89;694,89;208;3,7;-;-
"292790 Santa Inês";5;5;2435,95;2307,40;-;-;128,55;-;-;487,19;487,19;5;1,0;-;-
"292810 Santa Maria da Vitória";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;4;4,0;-;-
"292800 Santaluz";16;16;7771,04;7359,68;-;-;411,36;-;-;485,69;485,69;23;1,4;-;-
"292820 Santana";7;7;3474,33;3294,36;-;-;179,97;-;-;496,33;496,33;18;2,6;-;-
"292870 Santo Antônio de Jesus";1;1;532,92;507,21;-;-;25,71;-;-;532,92;532,92;2;2,0;-;-
"292895 São Domingos";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"292900 São Félix";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"292925 São Gabriel";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;6;3,0;-;-
"292940 São Miguel das Matas";27;27;13146,13;12451,96;-;-;694,17;-;-;486,89;486,89;66;2,4;-;-
"292990 Seabra";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;7;1,8;-;-
"293015 Serra do Ramalho";10;10;4791,90;4534,80;-;-;257,10;-;-;479,19;479,19;12;1,2;-;-
"293030 Serra Dourada";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"293050 Serrinha";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"293070 Simões Filho";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"293105 Tanque Novo";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"293135 Teixeira de Freitas";4;4;1964,76;1861,92;-;-;102,84;-;-;491,19;491,19;5;1,3;-;-
"293160 Teolândia";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"293190 Tucano";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;5;5,0;-;-
"293200 Uauá";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"293210 Ubaíra";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;7;2,3;-;-
"293220 Ubaitaba";37;37;18250,03;17298,76;-;-;951,27;-;-;493,24;493,24;68;1,8;-;-
"293230 Ubatã";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;9;3,0;-;-
"293250 Una";3;3;1494,57;1417,44;-;-;77,13;-;-;498,19;498,19;9;3,0;-;-
"293290 Valença";2;2;1082,18;1030,76;-;-;51,42;-;-;541,09;541,09;7;3,5;-;-
"293300 Valente";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"293310 Várzea do Poço";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"293315 Várzea Nova";7;7;3410,33;3230,36;-;-;179,97;-;-;487,19;487,19;7;1,0;-;-
"293330 Vitória da Conquista";31;31;15434,38;14637,37;-;-;797,01;-;-;497,88;497,88;68;2,2;-;-
"293340 Wagner";15;15;7435,85;7050,20;-;-;385,65;-;-;495,72;495,72;31;2,1;-;-
"293345 Wanderley";27;27;13162,13;12467,96;-;-;694,17;-;-;487,49;487,49;52;1,9;-;-
"293350 Wenceslau Guimarães";4;4;2012,76;1909,92;-;-;102,84;-;-;503,19;503,19;12;3,0;-;-
"293360 Xique-Xique";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"310030 Abre Campo";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"310090 Águas Formosas";6;6;3901,06;3622,96;-;-;278,10;-;-;650,18;650,18;64;10,7;-;-
"310100 Águas Vermelhas";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"310110 Aimorés";5;5;2475,95;2347,40;-;-;128,55;-;-;495,19;495,19;11;2,2;-;-
"310170 Almenara";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"310260 Andradas";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"310340 Araçuaí";4;4;2000,88;1890,30;-;-;110,58;-;-;500,22;500,22;19;4,8;-;-
"310350 Araguari";5;5;2598,79;2470,24;-;-;128,55;-;-;519,76;519,76;14;2,8;-;-
"310420 Arcos";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;7;2,3;-;-
"310450 Arinos";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"310470 Ataléia";6;6;3003,14;2848,88;-;-;154,26;-;-;500,52;500,52;16;2,7;-;-
"310540 Barão de Cocais";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"310560 Barbacena";6;6;2998,19;2843,93;-;-;154,26;-;-;499,70;499,70;13;2,2;-;-
"310620 Belo Horizonte";254;254;197470,79;183008,35;-;-;14462,44;-;-;777,44;777,44;904;3,6;-;-
"310640 Belo Vale";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"310650 Berilo";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"310670 Betim";6;6;4825,80;4518,13;-;-;307,67;-;-;804,30;804,30;49;8,2;-;-
