"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"211400 Zé Doca";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"220020 Água Branca";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;5;5,0;-;-
"220040 Altos";26;26;12506,94;11838,48;-;-;668,46;-;-;481,04;481,04;33;1,3;-;-
"220050 Amarante";4;4;1940,76;1837,92;-;-;102,84;-;-;485,19;485,19;8;2,0;-;-
"220120 Barras";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"220150 Batalha";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;8;2,0;-;-
"220180 Bocaina";7;7;3354,33;3174,36;-;-;179,97;-;-;479,19;479,19;21;3,0;-;-
"220190 Bom Jesus";2;2;1031,53;980,11;-;-;51,42;-;-;515,76;515,76;5;2,5;-;-
"220220 Campo Maior";14;14;7109,66;6749,72;-;-;359,94;-;-;507,83;507,83;37;2,6;-;-
"220230 Canto do Buriti";10;10;4791,90;4534,80;-;-;257,10;-;-;479,19;479,19;17;1,7;-;-
"220260 Castelo do Piauí";5;5;2467,95;2339,40;-;-;128,55;-;-;493,59;493,59;16;3,2;-;-
"220270 Cocal";1;1;504,87;475,47;-;-;29,40;-;-;504,87;504,87;3;3,0;-;-
"220320 Curimatá";5;5;2475,95;2347,40;-;-;128,55;-;-;495,19;495,19;10;2,0;-;-
"220330 Demerval Lobão";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"220370 Esperantina";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"220390 Floriano";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"220430 Fronteiras";47;47;22521,93;21313,56;-;-;1208,37;-;-;479,19;479,19;47;1,0;-;-
"220480 Ipiranga do Piauí";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"220520 Jaicós";11;11;5335,09;5052,28;-;-;282,81;-;-;485,01;485,01;22;2,0;-;-
"220550 José de Freitas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"220580 Luzilândia";9;9;4416,71;4185,32;-;-;231,39;-;-;490,75;490,75;22;2,4;-;-
"220620 Miguel Alves";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;12;3,0;-;-
"220650 Monsenhor Hipólito";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;8;2,0;-;-
"220700 Oeiras";32;32;15418,08;14595,36;-;-;822,72;-;-;481,82;481,82;69;2,2;-;-
"220760 Parnaguá";11;11;5271,09;4988,28;-;-;282,81;-;-;479,19;479,19;30;2,7;-;-
"220770 Parnaíba";14;14;7044,78;6677,10;-;-;367,68;-;-;503,20;503,20;69;4,9;-;-
"220780 Paulistana";5;5;2571,18;2389,99;-;-;181,19;-;-;514,24;514,24;9;1,8;-;-
"220800 Picos";10;10;4791,90;4534,80;-;-;257,10;-;-;479,19;479,19;23;2,3;-;-
"220850 Porto";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;7;1,4;-;-
"220880 Regeneração";18;18;8717,42;8254,64;-;-;462,78;-;-;484,30;484,30;22;1,2;-;-
"221030 São Julião";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"221040 São Miguel do Tapuio";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;3;3,0;-;-
"221060 São Raimundo Nonato";61;61;29437,82;27816,87;-;-;1620,95;-;-;482,59;482,59;120;2,0;-;-
"221100 Teresina";10;10;4943,90;4686,80;-;-;257,10;-;-;494,39;494,39;29;2,9;-;-
"221110 União";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"221120 Uruçuí";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"221130 Valença do Piauí";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"221170 Wall Ferraz";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;3;1,0;-;-
"230020 Acaraú";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"230170 Aurora";23;23;11149,37;10558,04;-;-;591,33;-;-;484,76;484,76;50;2,2;-;-
"230190 Barbalha";11;11;8450,85;8027,34;-;-;423,51;-;-;768,26;768,26;61;5,5;-;-
"230210 Baturité";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"230240 Boa Viagem";2;2;1031,72;980,30;-;-;51,42;-;-;515,86;515,86;8;4,0;-;-
"230250 Brejo Santo";43;43;21489,19;20383,66;-;-;1105,53;-;-;499,75;499,75;111;2,6;-;-
"230260 Camocim";5;5;2451,70;2323,15;-;-;128,55;-;-;490,34;490,34;15;3,0;-;-
"230280 Canindé";3;3;1601,63;1520,63;-;-;81,00;-;-;533,88;533,88;18;6,0;-;-
"230340 Carnaubal";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;3;1,5;-;-
"230350 Cascavel";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;2;2,0;1;100,00
"230365 Catunda";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"230370 Caucaia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"230410 Crateús";12;12;5870,28;5561,76;-;-;308,52;-;-;489,19;489,19;17;1,4;-;-
"230420 Crato";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"230425 Cruz";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"230430 Farias Brito";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"230440 Fortaleza";357;357;188579,31;178407,20;-;-;10172,11;-;-;528,23;528,23;1337;3,7;-;-
"230500 Guaraciaba do Norte";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"230520 Hidrolândia";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"230526 Ibaretama";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"230540 Icó";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"230550 Iguatu";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"230560 Independência";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;8;4,0;-;-
"230580 Ipu";6;6;2931,14;2776,88;-;-;154,26;-;-;488,52;488,52;16;2,7;-;-
"230590 Ipueiras";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"230610 Irauçuba";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"230640 Itapipoca";3;3;1637,69;1552,82;-;-;84,87;-;-;545,90;545,90;20;6,7;-;-
"230700 Jaguaruana";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"230730 Juazeiro do Norte";5;5;2589,98;2461,43;-;-;128,55;-;-;518,00;518,00;19;3,8;-;-
"230750 Lavras da Mangabeira";2;2;1030,38;978,96;-;-;51,42;-;-;515,19;515,19;9;4,5;-;-
"230760 Limoeiro do Norte";4;4;1996,76;1893,92;-;-;102,84;-;-;499,19;499,19;13;3,3;-;-
"230840 Missão Velha";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;26;4,3;-;-
"230930 Nova Russas";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;6;2,0;-;-
"230950 Orós";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"231025 Paraipaba";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"231030 Parambu";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;15;3,8;-;-
"231070 Pentecoste";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;5;5,0;-;-
"231080 Pereiro";4;4;1988,76;1885,92;-;-;102,84;-;-;497,19;497,19;10;2,5;-;-
"231090 Piquet Carneiro";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"231110 Porteiras";1;1;543,19;517,48;-;-;25,71;-;-;543,19;543,19;8;8,0;-;-
"231130 Quixadá";7;7;3645,64;3465,67;-;-;179,97;-;-;520,81;520,81;27;3,9;-;-
"231140 Quixeramobim";2;2;1561,05;1359,68;-;-;201,37;-;-;780,52;780,52;34;17,0;-;-
"231160 Redenção";6;6;2939,14;2784,88;-;-;154,26;-;-;489,86;489,86;14;2,3;-;-
"231170 Reriutaba";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"231180 Russas";24;24;12060,64;11443,60;-;-;617,04;-;-;502,53;502,53;56;2,3;-;-
"231210 Santana do Cariri";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"231230 São Benedito";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"231290 Sobral";3;3;2007,73;1858,93;-;-;148,80;-;-;669,24;669,24;10;3,3;-;-
"231330 Tauá";3;3;1042,60;980,30;-;-;62,30;-;-;347,53;347,53;5;1,7;1;33,33
"231340 Tianguá";2;2;982,58;931,16;-;-;51,42;-;-;491,29;491,29;5;2,5;-;-
"231350 Trairi";1;1;543,19;517,48;-;-;25,71;-;-;543,19;543,19;8;8,0;-;-
"231400 Várzea Alegre";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"240020 Açu";1;1;739,61;686,81;-;-;52,80;-;-;739,61;739,61;15;15,0;-;-
"240060 Almino Afonso";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"240110 Areia Branca";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;-;-;-;-
"240230 Caraúbas";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"240250 Carnaubais";1;1;527,19;501,48;-;-;25,71;-;-;527,19;527,19;6;6,0;-;-
"240260 Ceará-Mirim";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"240400 Frutuoso Gomes";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;5;2,5;-;-
"240450 Guamaré";1;1;582,42;504,07;-;-;78,35;-;-;582,42;582,42;2;2,0;-;-
"240650 Lagoa Nova";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;1;100,00
"240780 Monte Alegre";1;1;189,67;147,80;-;-;41,87;-;-;189,67;189,67;1;1,0;-;-
"240800 Mossoró";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"240810 Natal";12;12;35917,44;31481,63;-;-;4435,81;-;-;2993,12;2993,12;103;8,6;1;8,33
"240940 Pau dos Ferros";33;33;16245,15;15395,12;-;-;850,03;-;-;492,28;492,28;127;3,8;-;-
"241120 Santa Cruz";3;3;1595,58;1518,45;-;-;77,13;-;-;531,86;531,86;20;6,7;-;-
"241330 Serra de São Bento";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;6;2,0;-;-
"241355 Serrinha dos Pintos";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"250010 Água Branca";5;5;2435,95;2307,40;-;-;128,55;-;-;487,19;487,19;26;5,2;-;-
"250040 Alagoa Nova";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;6;6,0;-;-
"250150 Bananeiras";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"250200 Belém do Brejo do Cruz";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"250240 Bonito de Santa Fé";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"250280 Brejo do Cruz";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;12;6,0;-;-
"250370 Cajazeiras";6;6;5688,99;5184,12;-;-;504,87;-;-;948,16;948,16;32;5,3;1;16,67
"250400 Campina Grande";33;33;20726,62;19392,17;-;-;1334,45;-;-;628,08;628,08;165;5,0;-;-
"250440 Conceição";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;3;3,0;-;-
"250510 Cuité";5;5;2467,95;2339,40;-;-;128,55;-;-;493,59;493,59;9;1,8;-;-
"250680 Ingá";45;45;21563,55;20406,60;-;-;1156,95;-;-;479,19;479,19;90;2,0;-;-
"250750 João Pessoa";13;13;7006,16;6619,29;-;-;386,87;-;-;538,94;538,94;44;3,4;-;-
"250890 Mamanguape";1;1;535,19;509,48;-;-;25,71;-;-;535,19;535,19;7;7,0;-;-
"251080 Patos";7;7;3546,33;3366,36;-;-;179,97;-;-;506,62;506,62;24;3,4;-;-
"251130 Piancó";4;4;2082,61;1979,77;-;-;102,84;-;-;520,65;520,65;12;3,0;-;-
"251140 Picuí";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;6;2,0;-;-
"251250 Queimadas";8;8;4418,32;4212,64;-;-;205,68;-;-;552,29;552,29;35;4,4;-;-
"251450 São José de Piranhas";10;10;4983,90;4726,80;-;-;257,10;-;-;498,39;498,39;24;2,4;-;-
"251530 Sapé";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;3;3,0;-;-
"251600 Solânea";30;30;14293,27;13524,18;-;-;769,09;-;-;476,44;476,44;76;2,5;-;-
"251620 Sousa";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"251630 Sumé";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;6;2,0;-;-
"251690 Uiraúna";17;17;8322,23;7885,16;-;-;437,07;-;-;489,54;489,54;34;2,0;-;-
"260010 Afogados da Ingazeira";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"260030 Agrestina";3;3;1525,57;1448,44;-;-;77,13;-;-;508,52;508,52;11;3,7;-;-
"260120 Arcoverde";10;10;5022,25;4765,15;-;-;257,10;-;-;502,23;502,23;28;2,8;-;-
"260180 Betânia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"260210 Bom Conselho";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"260280 Buíque";21;21;10178,93;9638,22;-;-;540,71;-;-;484,71;484,71;54;2,6;-;-
"260290 Cabo de Santo Agostinho";12;12;5982,28;5673,76;-;-;308,52;-;-;498,52;498,52;31;2,6;-;-
"260300 Cabrobó";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"260310 Cachoeirinha";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"260410 Caruaru";6;6;3036,29;2882,03;-;-;154,26;-;-;506,05;506,05;22;3,7;-;-
"260600 Garanhuns";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"260620 Goiana";15;15;7451,85;7066,20;-;-;385,65;-;-;496,79;496,79;48;3,2;-;-
"260790 Jaboatão dos Guararapes";18;18;9041,42;8578,64;-;-;462,78;-;-;502,30;502,30;58;3,2;-;-
"260875 Lagoa Grande";2;2;1070,38;1018,96;-;-;51,42;-;-;535,19;535,19;14;7,0;-;-
"260890 Limoeiro";10;10;4998,36;4635,98;-;-;362,38;-;-;499,84;499,84;39;3,9;-;-
"260900 Macaparana";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"260950 Nazaré da Mata";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;9;3,0;-;-
"260960 Olinda";3;3;1724,03;1541,62;-;-;182,41;-;-;574,68;574,68;13;4,3;-;-
"260970 Orobó";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;12;6,0;-;-
"261000 Palmares";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"261070 Paulista";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"261090 Pesqueira";7;7;3466,33;3286,36;-;-;179,97;-;-;495,19;495,19;14;2,0;-;-
"261100 Petrolândia";2;2;598,46;561,13;-;-;37,33;-;-;299,23;299,23;9;4,5;-;-
"261110 Petrolina";28;28;11989,01;11283,07;-;-;705,94;-;-;428,18;428,18;76;2,7;-;-
"261160 Recife";226;226;164438,35;148223,29;-;-;16215,06;-;-;727,60;727,60;914;4,0;-;-
"261220 Salgueiro";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"261380 São Vicente Ferrer";1;1;567,19;541,48;-;-;25,71;-;-;567,19;567,19;11;11,0;-;-
"261390 Serra Talhada";16;16;8074,39;7663,03;-;-;411,36;-;-;504,65;504,65;48;3,0;-;-
"261450 Surubim";4;4;2044,76;1941,92;-;-;102,84;-;-;511,19;511,19;19;4,8;-;-
"261570 Triunfo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"261590 Tuparetama";2;2;978,38;926,96;-;-;51,42;-;-;489,19;489,19;4;2,0;-;-
"261620 Vertentes";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"261640 Vitória de Santo Antão";3;3;901,45;822,72;-;-;78,73;-;-;300,48;300,48;7;2,3;-;-
"270010 Água Branca";1;1;543,19;517,48;-;-;25,71;-;-;543,19;543,19;8;8,0;-;-
"270030 Arapiraca";4;4;3196,77;3093,93;-;-;102,84;-;-;799,19;799,19;15;3,8;-;-
"270170 Capela";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"270230 Coruripe";1;1;1496,45;1326,70;-;-;169,75;-;-;1496,45;1496,45;2;2,0;-;-
"270430 Maceió";7;7;4978,39;4734,17;-;-;244,22;-;-;711,20;711,20;24;3,4;-;-
"270510 Matriz de Camaragibe";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;7;3,5;-;-
"270630 Palmeira dos Índios";3;3;1717,93;1617,58;-;-;100,35;-;-;572,64;572,64;20;6,7;-;-
"270690 Pilar";4;4;1956,76;1853,92;-;-;102,84;-;-;489,19;489,19;10;2,5;-;-
"270710 Piranhas";5;5;2459,95;2331,40;-;-;128,55;-;-;491,99;491,99;11;2,2;-;-
"270760 Quebrangulo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"270770 Rio Largo";1;1;528,53;502,82;-;-;25,71;-;-;528,53;528,53;5;5,0;-;-
"270800 Santana do Ipanema";4;4;1972,76;1869,92;-;-;102,84;-;-;493,19;493,19;7;1,8;-;-
"270830 São José da Laje";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"270860 São Miguel dos Campos";4;4;2404,28;2293,70;-;-;110,58;-;-;601,07;601,07;21;5,3;-;-
"270915 Teotônio Vilela";3;3;1525,57;1448,44;-;-;77,13;-;-;508,52;508,52;15;5,0;-;-
"270940 Viçosa";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;6;3,0;-;-
"280020 Aquidabã";15;15;7251,85;6866,20;-;-;385,65;-;-;483,46;483,46;30;2,0;-;-
"280030 Aracaju";83;83;59010,42;54634,33;-;-;4376,09;-;-;710,97;710,97;390;4,7;-;-
"280130 Capela";6;6;2987,14;2832,88;-;-;154,26;-;-;497,86;497,86;19;3,2;-;-
"280210 Estância";4;4;1191,48;1101,73;-;-;89,75;-;-;297,87;297,87;11;2,8;-;-
"280290 Itabaiana";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"280350 Lagarto";6;6;3107,14;2952,88;-;-;154,26;-;-;517,86;517,86;38;6,3;-;-
"280480 Nossa Senhora do Socorro";1;1;493,20;467,49;-;-;25,71;-;-;493,20;493,20;19;19,0;-;-
"280570 Propriá";4;4;1988,76;1885,92;-;-;102,84;-;-;497,19;497,19;21;5,3;-;-
"280590 Riachuelo";19;19;9432,61;8944,12;-;-;488,49;-;-;496,45;496,45;56;2,9;-;-
"280670 São Cristóvão";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"290040 Água Fria";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"290080 Alcobaça";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;2;1,0;-;-
"290115 América Dourada";7;7;3442,33;3262,36;-;-;179,97;-;-;491,76;491,76;16;2,3;-;-
"290120 Anagé";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"290130 Andaraí";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"290150 Anguera";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290160 Antas";8;8;3921,52;3715,84;-;-;205,68;-;-;490,19;490,19;16;2,0;-;-
"290210 Araci";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"290240 Aurelino Leal";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;6;2,0;-;-
"290250 Baianópolis";8;8;3921,52;3715,84;-;-;205,68;-;-;490,19;490,19;16;2,0;-;-
"290260 Baixa Grande";9;9;4472,71;4241,32;-;-;231,39;-;-;496,97;496,97;22;2,4;-;-
"290270 Barra";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;5;1,7;-;-
"290280 Barra da Estiva";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"290290 Barra do Choça";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"290350 Belo Campo";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;10;5,0;-;-
"290380 Boa Vista do Tupim";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;10;3,3;-;-
"290390 Bom Jesus da Lapa";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;7;3,5;-;-
"290395 Bom Jesus da Serra";6;6;3011,14;2856,88;-;-;154,26;-;-;501,86;501,86;17;2,8;-;-
"290400 Boninal";3;3;1453,57;1376,44;-;-;77,13;-;-;484,52;484,52;7;2,3;-;-
"290410 Boquira";3;3;1517,57;1440,44;-;-;77,13;-;-;505,86;505,86;10;3,3;-;-
"290430 Brejões";14;14;6804,66;6444,72;-;-;359,94;-;-;486,05;486,05;41;2,9;-;-
"290440 Brejolândia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"290475 Buritirama";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;12;3,0;-;-
"290480 Caatiba";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290500 Caculé";6;6;2971,14;2816,88;-;-;154,26;-;-;495,19;495,19;12;2,0;-;-
"290560 Camacan";10;10;4791,90;4534,80;-;-;257,10;-;-;479,19;479,19;29;2,9;-;-
"290590 Campo Alegre de Lourdes";8;8;3921,52;3715,84;-;-;205,68;-;-;490,19;490,19;24;3,0;-;-
"290600 Campo Formoso";2;2;1034,44;979,15;-;-;55,29;-;-;517,22;517,22;11;5,5;-;-
"290610 Canápolis";11;11;5439,09;5156,28;-;-;282,81;-;-;494,46;494,46;22;2,0;-;-
"290620 Canarana";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"290630 Canavieiras";4;4;2131,99;1976,51;-;-;155,48;-;-;533,00;533,00;14;3,5;-;-
"290650 Candeias";1;1;507,21;481,50;-;-;25,71;-;-;507,21;507,21;4;4,0;-;-
"290670 Cândido Sales";19;19;9272,61;8784,12;-;-;488,49;-;-;488,03;488,03;39;2,1;-;-
"290680 Cansanção";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;7;3,5;-;-
"290682 Canudos";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"290690 Caravelas";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"290710 Carinhanha";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"290720 Casa Nova";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;5;2,5;-;-
"290730 Castro Alves";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;5;1,7;-;-
"290760 Central";4;4;2012,76;1909,92;-;-;102,84;-;-;503,19;503,19;14;3,5;-;-
"290800 Coaraci";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"290810 Cocos";9;9;4312,71;4081,32;-;-;231,39;-;-;479,19;479,19;27;3,0;-;-
"290840 Conceição do Coité";6;6;2979,14;2824,88;-;-;154,26;-;-;496,52;496,52;15;2,5;-;-
"290850 Conceição do Jacuípe";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;5;5,0;-;-
"290890 Coração de Maria";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290910 Coribe";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"290930 Correntina";10;10;4791,90;4534,80;-;-;257,10;-;-;479,19;479,19;29;2,9;-;-
"290950 Cravolândia";18;18;8745,42;8282,64;-;-;462,78;-;-;485,86;485,86;59;3,3;-;-
"290960 Crisópolis";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290970 Cristópolis";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;9;3,0;-;-
"290980 Cruz das Almas";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"291010 Dom Basílio";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"291040 Encruzilhada";25;25;12299,75;11657,00;-;-;642,75;-;-;491,99;491,99;54;2,2;-;-
"291050 Entre Rios";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;2;2,0;-;-
"291060 Esplanada";1;1;547,25;517,67;-;-;29,58;-;-;547,25;547,25;7;7,0;-;-
"291070 Euclides da Cunha";5;5;2492,15;2363,60;-;-;128,55;-;-;498,43;498,43;14;2,8;-;-
"291072 Eunápolis";1;1;507,86;482,15;-;-;25,71;-;-;507,86;507,86;3;3,0;-;-
"291080 Feira de Santana";4;4;5453,43;4934,80;-;-;518,63;-;-;1363,36;1363,36;25;6,3;-;-
"291085 Filadélfia";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;7;3,5;-;-
"291110 Formosa do Rio Preto";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;18;3,0;-;-
"291120 Gandu";4;4;1940,76;1837,92;-;-;102,84;-;-;485,19;485,19;7;1,8;-;-
"291150 Gongogi";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"291200 Ibiassucê";3;3;573,73;524,78;-;-;48,95;-;-;191,24;191,24;5;1,7;-;-
"291230 Ibicuí";5;5;2507,18;2325,99;-;-;181,19;-;-;501,44;501,44;10;2,0;-;-
"291270 Ibirapitanga";12;12;5982,28;5673,76;-;-;308,52;-;-;498,52;498,52;35;2,9;-;-
"291290 Ibirataia";35;35;17339,65;16439,80;-;-;899,85;-;-;495,42;495,42;88;2,5;-;-
