"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"291640 Itapetinga";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"291670 Itaquara";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;8;2,7;-;-
"291680 Itarantim";13;13;6341,47;6007,24;-;-;334,23;-;-;487,81;487,81;29;2,2;-;-
"291690 Itiruçu";6;6;2923,14;2768,88;-;-;154,26;-;-;487,19;487,19;12;2,0;-;-
"291700 Itiúba";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"291710 Itororó";13;13;6525,47;6191,24;-;-;334,23;-;-;501,96;501,96;41;3,2;-;-
"291730 Ituberá";10;10;4879,90;4622,80;-;-;257,10;-;-;487,99;487,99;16;1,6;-;-
"291733 Iuiú";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;8;4,0;-;-
"291740 Jacaraci";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291750 Jacobina";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;8;2,7;-;-
"291760 Jaguaquara";8;8;3953,52;3747,84;-;-;205,68;-;-;494,19;494,19;17;2,1;-;-
"291770 Jaguarari";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"291820 Jiquiriçá";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;11;2,8;-;-
"291840 Juazeiro";5;5;2499,95;2371,40;-;-;128,55;-;-;499,99;499,99;13;2,6;-;-
"291850 Jussara";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"291905 Lajedo do Tabocal";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;12;4,0;-;-
"291915 Lapão";6;6;2987,14;2832,88;-;-;154,26;-;-;497,86;497,86;14;2,3;-;-
"291960 Macajuba";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"291970 Macarani";13;13;6413,47;6079,24;-;-;334,23;-;-;493,34;493,34;30;2,3;-;-
"292000 Maiquinique";16;16;7955,04;7543,68;-;-;411,36;-;-;497,19;497,19;45;2,8;-;-
"292010 Mairi";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"292050 Maracás";4;4;1932,76;1829,92;-;-;102,84;-;-;483,19;483,19;5;1,3;-;-
"292150 Monte Santo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"292170 Morro do Chapéu";5;5;2443,95;2315,40;-;-;128,55;-;-;488,79;488,79;10;2,0;-;-
"292200 Mucuri";3;3;1453,57;1376,44;-;-;77,13;-;-;484,52;484,52;8;2,7;-;-
"292205 Mulungu do Morro";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"292210 Mundo Novo";3;3;1501,57;1424,44;-;-;77,13;-;-;500,52;500,52;8;2,7;-;-
"292240 Mutuípe";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;23;5,8;-;-
"292250 Nazaré";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;5;2,5;-;-
"292270 Nova Canaã";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;9;3,0;-;-
"292310 Olindina";8;8;3897,52;3691,84;-;-;205,68;-;-;487,19;487,19;24;3,0;-;-
"292340 Palmas de Monte Alto";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"292360 Paramirim";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292370 Paratinga";32;32;15334,08;14511,36;-;-;822,72;-;-;479,19;479,19;33;1,0;-;-
"292390 Pau Brasil";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;11;3,7;-;-
"292400 Paulo Afonso";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"292430 Piatã";5;5;2499,95;2371,40;-;-;128,55;-;-;499,99;499,99;21;4,2;-;-
"292480 Piritiba";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;25;4,2;1;16,67
"292490 Planaltino";8;8;3881,52;3675,84;-;-;205,68;-;-;485,19;485,19;17;2,1;-;-
"292510 Poções";12;12;5838,28;5529,76;-;-;308,52;-;-;486,52;486,52;14;1,2;-;-
"292530 Porto Seguro";2;2;1041,14;985,85;-;-;55,29;-;-;520,57;520,57;9;4,5;-;-
"292560 Presidente Dutra";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;5;1,7;-;-
"292575 Presidente Tancredo Neves";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;16;5,3;-;-
"292580 Queimadas";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"292610 Retirolândia";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;4;4,0;-;-
"292640 Riacho de Santana";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"292660 Ribeira do Pombal";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;8;8,0;-;-
"292690 Rio do Pires";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"292720 Ruy Barbosa";5;5;2507,95;2379,40;-;-;128,55;-;-;501,59;501,59;14;2,8;-;-
"292740 Salvador";35;35;33526,52;30773,15;-;-;2753,37;-;-;957,90;957,90;177;5,1;-;-
"292790 Santa Inês";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;2;1,0;-;-
"292800 Santaluz";17;17;8242,23;7805,16;-;-;437,07;-;-;484,84;484,84;25;1,5;-;-
"292820 Santana";6;6;2971,14;2816,88;-;-;154,26;-;-;495,19;495,19;12;2,0;-;-
"292895 São Domingos";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"292910 São Felipe";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292925 São Gabriel";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292930 São Gonçalo dos Campos";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292990 Seabra";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"293010 Senhor do Bonfim";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"293015 Serra do Ramalho";15;15;7187,85;6802,20;-;-;385,65;-;-;479,19;479,19;17;1,1;-;-
"293030 Serra Dourada";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;6;2,0;-;-
"293050 Serrinha";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"293070 Simões Filho";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;8;2,7;-;-
"293090 Tabocas do Brejo Velho";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;3;1,0;-;-
"293105 Tanque Novo";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;13;4,3;-;-
"293120 Taperoá";17;17;8522,23;8085,16;-;-;437,07;-;-;501,31;501,31;59;3,5;-;-
"293135 Teixeira de Freitas";2;2;996,33;944,91;-;-;51,42;-;-;498,16;498,16;11;5,5;-;-
"293160 Teolândia";32;32;15982,08;15159,36;-;-;822,72;-;-;499,44;499,44;91;2,8;-;-
"293200 Uauá";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"293210 Ubaíra";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"293220 Ubaitaba";10;10;4959,90;4702,80;-;-;257,10;-;-;495,99;495,99;25;2,5;-;-
"293230 Ubatã";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"293260 Urandi";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"293280 Utinga";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"293290 Valença";6;6;2967,25;2812,99;-;-;154,26;-;-;494,54;494,54;13;2,2;-;-
"293300 Valente";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;2;1,0;-;-
"293330 Vitória da Conquista";37;37;18750,49;17799,22;-;-;951,27;-;-;506,77;506,77;83;2,2;-;-
"293340 Wagner";15;15;7347,85;6962,20;-;-;385,65;-;-;489,86;489,86;30;2,0;-;-
"293345 Wanderley";25;25;12163,75;11521,00;-;-;642,75;-;-;486,55;486,55;49;2,0;-;-
"293350 Wenceslau Guimarães";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"293360 Xique-Xique";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;8;4,0;-;-
"310060 Água Boa";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;7;2,3;-;-
"310090 Águas Formosas";15;15;7604,09;7202,96;-;-;401,13;-;-;506,94;506,94;55;3,7;-;-
"310100 Águas Vermelhas";9;9;4488,71;4257,32;-;-;231,39;-;-;498,75;498,75;24;2,7;-;-
"310110 Aimorés";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"310150 Além Paraíba";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"310170 Almenara";2;2;1101,38;1049,96;-;-;51,42;-;-;550,69;550,69;4;2,0;-;-
"310190 Alpinópolis";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"310340 Araçuaí";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;10;2,5;-;-
"310350 Araguari";4;4;1804,00;1688,16;-;-;115,84;-;-;451,00;451,00;17;4,3;-;-
"310375 Araporã";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"310420 Arcos";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"310470 Ataléia";4;4;1972,76;1869,92;-;-;102,84;-;-;493,19;493,19;9;2,3;-;-
"310490 Baependi";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;8;2,7;-;-
"310560 Barbacena";3;3;1045,65;982,61;-;-;63,04;-;-;348,55;348,55;5;1,7;-;-
"310620 Belo Horizonte";169;169;145155,05;133841,27;-;-;11313,78;-;-;858,91;858,91;644;3,8;-;-
"310650 Berilo";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"310670 Betim";20;20;16421,23;15546,77;-;-;874,46;-;-;821,06;821,06;105;5,3;-;-
"310710 Boa Esperança";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"310730 Bocaiúva";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"310740 Bom Despacho";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;3;3,0;-;-
"310750 Bom Jardim de Minas";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;3;1,5;-;-
"310860 Brasília de Minas";3;3;3947,88;3531,75;-;-;416,13;-;-;1315,96;1315,96;15;5,0;-;-
"310950 Cabo Verde";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;11;3,7;-;-
"310270 Cachoeira de Pajeú";4;4;1956,76;1853,92;-;-;102,84;-;-;489,19;489,19;9;2,3;-;-
"311060 Cambuí";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"311160 Campos Gerais";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"311200 Candeias";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"311300 Caraí";7;7;3354,33;3174,36;-;-;179,97;-;-;479,19;479,19;29;4,1;-;-
"311330 Carangola";3;3;2232,35;2133,34;-;-;99,01;-;-;744,12;744,12;16;5,3;-;-
"311430 Carmo do Paranaíba";1;1;189,67;147,80;-;-;41,87;-;-;189,67;189,67;1;1,0;-;-
"311510 Cássia";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"311530 Cataguases";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"311680 Coluna";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"311730 Conceição das Alagoas";1;1;547,27;521,56;-;-;25,71;-;-;547,27;547,27;3;3,0;-;-
"311800 Congonhas";2;2;1105,67;1038,77;-;-;66,90;-;-;552,84;552,84;12;6,0;-;-
"311830 Conselheiro Lafaiete";11;11;5763,88;5453,33;-;-;310,55;-;-;523,99;523,99;53;4,8;-;-
"311840 Conselheiro Pena";14;14;6708,66;6348,72;-;-;359,94;-;-;479,19;479,19;29;2,1;-;-
"311860 Contagem";45;45;31789,04;27376,43;-;-;4412,61;-;-;706,42;706,42;200;4,4;-;-
"312050 Cristina";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"312080 Cruzília";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"312210 Divino das Laranjeiras";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"312230 Divinópolis";2;2;1825,86;1733,32;-;-;92,54;-;-;912,93;912,93;7;3,5;-;-
"312410 Esmeraldas";13;13;6374,47;6040,24;-;-;334,23;-;-;490,34;490,34;20;1,5;-;-
"312590 Ferros";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"312610 Formiga";2;2;2100,33;1905,57;-;-;194,76;-;-;1050,16;1050,16;12;6,0;-;-
"312670 Francisco Sá";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"312710 Frutal";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"312770 Governador Valadares";2;2;1461,56;1384,44;-;-;77,12;-;-;730,78;730,78;4;2,0;-;-
"312780 Grão Mogol";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"312820 Guaraciaba";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;3;3,0;-;-
"312840 Guarani";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"312980 Ibirité";4;4;1988,76;1885,92;-;-;102,84;-;-;497,19;497,19;9;2,3;-;-
"313090 Inhapim";4;4;2373,36;2270,52;-;-;102,84;-;-;593,34;593,34;9;2,3;-;-
"313130 Ipatinga";7;7;6002,05;5731,83;-;-;270,22;-;-;857,44;857,44;41;5,9;1;14,29
"313170 Itabira";10;10;5280,65;4979,59;-;-;301,06;-;-;528,06;528,06;45;4,5;-;-
"313180 Itabirinha";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"313190 Itabirito";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"313240 Itajubá";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"313250 Itamarandiba";8;8;3993,52;3787,84;-;-;205,68;-;-;499,19;499,19;21;2,6;-;-
"313270 Itambacuri";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"313330 Itaobim";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"313380 Itaúna";2;2;547,16;509,83;-;-;37,33;-;-;273,58;273,58;3;1,5;-;-
"313420 Ituiutaba";1;1;519,31;485,86;-;-;33,45;-;-;519,31;519,31;8;8,0;-;-
"313440 Iturama";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"313470 Jacinto";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;6;2,0;-;-
"313540 Jeceaba";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"313620 João Monlevade";2;2;1050,49;999,07;-;-;51,42;-;-;525,25;525,25;5;2,5;-;-
"313630 João Pinheiro";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;9;9,0;-;-
"313650 Jordânia";5;5;2483,95;2355,40;-;-;128,55;-;-;496,79;496,79;11;2,2;-;-
"313670 Juiz de Fora";12;12;7886,99;7360,78;-;-;526,21;-;-;657,25;657,25;74;6,2;-;-
"313700 Ladainha";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;8;4,0;-;-
"313840 Leopoldina";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"313880 Luz";1;1;485,54;459,83;-;-;25,71;-;-;485,54;485,54;2;2,0;-;-
"313890 Machacalis";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;9;4,5;-;-
"313900 Machado";2;2;1178,65;1112,77;-;-;65,88;-;-;589,33;589,33;7;3,5;-;-
"313920 Malacacheta";6;6;2939,14;2784,88;-;-;154,26;-;-;489,86;489,86;9;1,5;-;-
"313930 Manga";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"313940 Manhuaçu";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"313950 Manhumirim";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"313960 Mantena";5;5;2419,95;2291,40;-;-;128,55;-;-;483,99;483,99;17;3,4;-;-
"314000 Mariana";2;2;1165,42;1114,00;-;-;51,42;-;-;582,71;582,71;7;3,5;-;-
"314110 Matozinhos";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;9;3,0;-;-
"314140 Medina";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"314150 Mendes Pimentel";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"314160 Mercês";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"314180 Minas Novas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"314200 Mirabela";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"314260 Monsenhor Paulo";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;6;6,0;-;-
"314270 Montalvânia";5;5;2427,95;2299,40;-;-;128,55;-;-;485,59;485,59;7;1,4;1;20,00
"314300 Monte Belo";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"314310 Monte Carmelo";7;7;3408,28;3228,31;-;-;179,97;-;-;486,90;486,90;16;2,3;-;-
"314330 Montes Claros";4;4;3303,55;3157,31;-;-;146,24;-;-;825,89;825,89;17;4,3;-;-
"314390 Muriaé";3;3;1581,30;1496,46;-;-;84,84;-;-;527,10;527,10;9;3,0;-;-
"314400 Mutum";11;11;5543,09;5260,28;-;-;282,81;-;-;503,92;503,92;34;3,1;-;-
"314410 Muzambinho";2;2;1054,58;1003,16;-;-;51,42;-;-;527,29;527,29;9;4,5;-;-
"314460 Nepomuceno";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"314470 Nova Era";2;2;539,41;502,82;-;-;36,59;-;-;269,70;269,70;6;3,0;-;-
"314480 Nova Lima";6;6;24355,44;21940,28;-;-;2415,16;-;-;4059,24;4059,24;77;12,8;-;-
"314530 Novo Cruzeiro";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;13;2,6;-;-
"314560 Oliveira";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;7;3,5;-;-
"314590 Ouro Branco";2;2;977,06;925,64;-;-;51,42;-;-;488,53;488,53;14;7,0;-;-
"314630 Padre Paraíso";3;3;1541,57;1464,44;-;-;77,13;-;-;513,86;513,86;13;4,3;-;-
"314700 Paracatu";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"314760 Passa Quatro";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;4;2,0;-;-
"314750 Passabém";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"314800 Patos de Minas";2;2;1247,20;1195,78;-;-;51,42;-;-;623,60;623,60;4;2,0;-;-
"314810 Patrocínio";1;1;527,19;501,48;-;-;25,71;-;-;527,19;527,19;6;6,0;-;-
"314870 Pedra Azul";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"314930 Pedro Leopoldo";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;6;6,0;-;-
"314980 Perdizes";9;9;4312,71;4081,32;-;-;231,39;-;-;479,19;479,19;26;2,9;-;-
"315080 Piranga";5;5;2427,95;2299,40;-;-;128,55;-;-;485,59;485,59;8;1,6;-;-
"315140 Pitangui";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"315220 Porteirinha";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"315240 Poté";1;1;639,43;598,24;-;-;41,19;-;-;639,43;639,43;10;10,0;-;-
"315250 Pouso Alegre";1;1;752,30;713,74;-;-;38,56;-;-;752,30;752,30;2;2,0;-;-
"315340 Presidente Olegário";1;1;599,19;573,48;-;-;25,71;-;-;599,19;599,19;15;15,0;-;-
"315400 Raul Soares";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"315430 Resplendor";4;4;1972,76;1869,92;-;-;102,84;-;-;493,19;493,19;11;2,8;-;-
"315460 Ribeirão das Neves";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;1;1,0;-;-
"315550 Rio Paranaíba";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"315560 Rio Pardo de Minas";7;7;3598,51;3406,93;-;-;191,58;-;-;514,07;514,07;23;3,3;-;-
"315570 Rio Piracicaba";1;1;519,31;485,86;-;-;33,45;-;-;519,31;519,31;10;10,0;-;-
"315590 Rio Preto";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"315600 Rio Vermelho";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"315670 Sabará";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;1;1,0;-;-
"315680 Sabinópolis";7;7;3418,33;3238,36;-;-;179,97;-;-;488,33;488,33;10;1,4;-;-
"315700 Salinas";3;3;1467,92;1390,79;-;-;77,13;-;-;489,31;489,31;8;2,7;-;-
"315710 Salto da Divisa";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"315720 Santa Bárbara";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"315820 Santa Maria do Suaçuí";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"315930 Santa Rita de Jacutinga";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;8;2,0;-;-
"316040 Santo Antônio do Monte";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"316100 São Domingos do Prata";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;-;-;-;-
"316110 São Francisco";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"316200 São Gonçalo do Sapucaí";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"316210 São Gotardo";2;2;539,41;502,82;-;-;36,59;-;-;269,70;269,70;4;2,0;-;-
"316240 São João da Ponte";2;2;1015,78;964,36;-;-;51,42;-;-;507,89;507,89;4;2,0;-;-
"316250 São João del Rei";3;3;1911,99;1820,73;-;-;91,26;-;-;637,33;637,33;8;2,7;-;-
"316270 São João do Paraíso";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"316370 São Lourenço";3;3;1525,51;1448,38;-;-;77,13;-;-;508,50;508,50;5;1,7;-;-
"316500 São Tiago";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;24;8,0;-;-
"316720 Sete Lagoas";13;13;6650,46;6316,23;-;-;334,23;-;-;511,57;511,57;34;2,6;-;-
"316800 Taiobeiras";7;7;3482,33;3302,36;-;-;179,97;-;-;497,48;497,48;20;2,9;-;-
"316860 Teófilo Otoni";1;1;1505,49;1365,23;-;-;140,26;-;-;1505,49;1505,49;1;1,0;-;-
"316870 Timóteo";1;1;589,29;563,58;-;-;25,71;-;-;589,29;589,29;9;9,0;-;-
"316930 Três Corações";2;2;996,73;945,31;-;-;51,42;-;-;498,37;498,37;4;2,0;-;-
"316940 Três Pontas";1;1;667,26;641,55;-;-;25,71;-;-;667,26;667,26;2;2,0;-;-
"316970 Turmalina";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;6;2,0;-;-
"316990 Ubá";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;7;3,5;-;-
"317010 Uberaba";25;25;12519,95;11869,46;-;-;650,49;-;-;500,80;500,80;55;2,2;-;-
"317020 Uberlândia";32;32;28125,39;25751,47;-;-;2373,92;-;-;878,92;878,92;129;4,0;-;-
"317052 Urucuia";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"317070 Varginha";2;2;1110,89;1055,60;-;-;55,29;-;-;555,44;555,44;11;5,5;-;-
"317120 Vespasiano";5;5;2507,95;2379,40;-;-;128,55;-;-;501,59;501,59;20;4,0;-;-
"317130 Viçosa";3;3;1644,69;1567,56;-;-;77,13;-;-;548,23;548,23;12;4,0;-;-
"317180 Virginópolis";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"317200 Visconde do Rio Branco";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"320010 Afonso Cláudio";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"320060 Aracruz";1;1;606,42;528,07;-;-;78,35;-;-;606,42;606,42;3;3,0;-;-
"320080 Baixo Guandu";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"320100 Boa Esperança";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"320120 Cachoeiro de Itapemirim";5;5;2752,11;2613,28;-;-;138,83;-;-;550,42;550,42;18;3,6;-;-
"320140 Castelo";5;5;2491,95;2363,40;-;-;128,55;-;-;498,39;498,39;12;2,4;-;-
"320190 Domingos Martins";3;3;1501,57;1424,44;-;-;77,13;-;-;500,52;500,52;8;2,7;-;-
"320210 Ecoporanga";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"320240 Guarapari";13;13;6868,70;6522,86;-;-;345,84;-;-;528,36;528,36;47;3,6;-;-
"320245 Ibatiba";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;5;2,5;-;-
"320300 Iúna";18;18;8572,06;8108,28;-;-;463,78;-;-;476,23;476,23;33;1,8;-;-
"320310 Jerônimo Monteiro";1;1;1619,80;1528,31;-;-;91,49;-;-;1619,80;1619,80;23;23,0;-;-
"320313 João Neiva";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;5;2,5;-;-
"320320 Linhares";5;5;2475,95;2347,40;-;-;128,55;-;-;495,19;495,19;10;2,0;1;20,00
"320350 Montanha";6;6;2987,14;2832,88;-;-;154,26;-;-;497,86;497,86;24;4,0;-;-
