"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"293020 Sento Sé";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"293015 Serra do Ramalho";23;23;11021,37;10430,04;-;-;591,33;-;-;479,19;479,19;23;1,0;-;-
"293030 Serra Dourada";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"293050 Serrinha";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"293070 Simões Filho";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"293075 Sítio do Mato";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;2;1,0;-;-
"293090 Tabocas do Brejo Velho";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"293105 Tanque Novo";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;5;1,7;-;-
"293120 Taperoá";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"293135 Teixeira de Freitas";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"293160 Teolândia";17;17;8546,23;8109,16;-;-;437,07;-;-;502,72;502,72;50;2,9;-;-
"293180 Tremedal";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;3;3,0;-;-
"293200 Uauá";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;5;1,7;-;-
"293210 Ubaíra";5;5;2419,95;2291,40;-;-;128,55;-;-;483,99;483,99;9;1,8;-;-
"293220 Ubaitaba";21;21;10614,99;10075,08;-;-;539,91;-;-;505,48;505,48;70;3,3;-;-
"293230 Ubatã";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"293240 Uibaí";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"293250 Una";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"293260 Urandi";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"293280 Utinga";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;3;1,5;-;-
"293290 Valença";5;5;2549,53;2409,37;-;-;140,16;-;-;509,91;509,91;16;3,2;-;-
"293300 Valente";7;7;3442,33;3262,36;-;-;179,97;-;-;491,76;491,76;11;1,6;-;-
"293310 Várzea do Poço";6;6;2907,14;2752,88;-;-;154,26;-;-;484,52;484,52;17;2,8;-;-
"293315 Várzea Nova";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"293330 Vitória da Conquista";22;22;11325,85;10760,23;-;-;565,62;-;-;514,81;514,81;45;2,0;-;-
"293340 Wagner";9;9;4440,71;4209,32;-;-;231,39;-;-;493,41;493,41;18;2,0;-;-
"293345 Wanderley";36;36;17562,84;16637,28;-;-;925,56;-;-;487,86;487,86;76;2,1;-;-
"293350 Wenceslau Guimarães";7;7;3482,33;3302,36;-;-;179,97;-;-;497,48;497,48;16;2,3;-;-
"310060 Água Boa";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;8;2,0;-;-
"310090 Águas Formosas";11;11;5487,09;5204,28;-;-;282,81;-;-;498,83;498,83;32;2,9;-;-
"310100 Águas Vermelhas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"310110 Aimorés";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"310170 Almenara";4;4;1936,82;1830,11;-;-;106,71;-;-;484,21;484,21;15;3,8;-;-
"310350 Araguari";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;6;2,0;-;-
"310400 Araxá";1;1;485,54;459,83;-;-;25,71;-;-;485,54;485,54;2;2,0;-;-
"310420 Arcos";3;3;1453,57;1376,44;-;-;77,13;-;-;484,52;484,52;3;1,0;-;-
"310620 Belo Horizonte";106;106;82410,73;76433,05;-;-;5977,68;-;-;777,46;777,46;432;4,1;1;0,94
"310670 Betim";3;3;2000,75;1897,92;-;-;102,83;-;-;666,92;666,92;9;3,0;-;-
"310730 Bocaiúva";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;1;100,00
"310740 Bom Despacho";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"310800 Bom Sucesso";1;1;611,37;574,05;-;-;37,32;-;-;611,37;611,37;9;9,0;-;-
"310860 Brasília de Minas";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"310930 Buritis";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;3;3,0;-;-
"310270 Cachoeira de Pajeú";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;5;2,5;-;-
"311100 Campestre";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"311120 Campo Belo";1;1;1436,63;1275,32;-;-;161,31;-;-;1436,63;1436,63;8;8,0;-;-
"311300 Caraí";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;7;2,3;-;-
"311330 Carangola";2;2;1652,96;1567,27;-;-;85,69;-;-;826,48;826,48;11;5,5;-;-
"311340 Caratinga";1;1;595,60;561,59;-;-;34,01;-;-;595,60;595,60;7;7,0;-;-
"311360 Careaçu";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"311370 Carlos Chagas";4;4;2048,82;1942,11;-;-;106,71;-;-;512,21;512,21;14;3,5;-;-
"311450 Carmópolis de Minas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"311570 Central de Minas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"311680 Coluna";1;1;598,42;520,07;-;-;78,35;-;-;598,42;598,42;2;2,0;-;-
"311800 Congonhas";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;7;3,5;1;50,00
"311830 Conselheiro Lafaiete";8;8;4034,42;3828,74;-;-;205,68;-;-;504,30;504,30;20;2,5;-;-
"311840 Conselheiro Pena";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"311860 Contagem";15;15;8718,14;8293,97;-;-;424,17;-;-;581,21;581,21;67;4,5;-;-
"312050 Cristina";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;7;3,5;-;-
"312080 Cruzília";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"312210 Divino das Laranjeiras";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;8;4,0;-;-
"312410 Esmeraldas";3;3;1517,57;1440,44;-;-;77,13;-;-;505,86;505,86;10;3,3;-;-
"312430 Espinosa";3;3;1581,57;1504,44;-;-;77,13;-;-;527,19;527,19;18;6,0;-;-
"312490 Eugenópolis";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;11;3,7;-;-
"312560 Felisburgo";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;7;2,3;-;-
"312590 Ferros";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"312670 Francisco Sá";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"312770 Governador Valadares";2;2;825,24;764,37;-;-;60,87;-;-;412,62;412,62;3;1,5;-;-
"312780 Grão Mogol";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"312810 Guapé";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"312820 Guaraciaba";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;4;4,0;-;-
"312840 Guarani";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;19;3,2;-;-
"312980 Ibirité";8;8;4251,25;4022,35;-;-;228,90;-;-;531,41;531,41;34;4,3;-;-
"313090 Inhapim";1;1;643,43;617,72;-;-;25,71;-;-;643,43;643,43;4;4,0;-;-
"313130 Ipatinga";8;8;5449,51;5100,37;-;-;349,14;-;-;681,19;681,19;70;8,8;-;-
"313170 Itabira";2;2;1455,24;1369,00;-;-;86,24;-;-;727,62;727,62;20;10,0;-;-
"313180 Itabirinha";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"313230 Itaipé";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;7;3,5;-;-
"313250 Itamarandiba";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"313270 Itambacuri";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;8;8,0;-;-
"313300 Itamonte";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"313440 Iturama";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"313470 Jacinto";4;4;1924,76;1821,92;-;-;102,84;-;-;481,19;481,19;7;1,8;-;-
"313630 João Pinheiro";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;5;2,5;-;-
"313650 Jordânia";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;9;3,0;-;-
"313670 Juiz de Fora";8;8;13432,30;12067,79;-;-;1364,51;-;-;1679,04;1679,04;135;16,9;-;-
"313700 Ladainha";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"313840 Leopoldina";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"313880 Luz";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;9;3,0;-;-
"313890 Machacalis";5;5;2515,95;2387,40;-;-;128,55;-;-;503,19;503,19;20;4,0;-;-
"313920 Malacacheta";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"313930 Manga";1;1;583,31;549,86;-;-;33,45;-;-;583,31;583,31;8;8,0;-;-
"313940 Manhuaçu";2;2;1098,44;1039,28;-;-;59,16;-;-;549,22;549,22;14;7,0;-;-
"313950 Manhumirim";2;2;1573,51;1454,29;-;-;119,22;-;-;786,75;786,75;3;1,5;1;50,00
"314140 Medina";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"314150 Mendes Pimentel";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"314160 Mercês";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;10;2,5;-;-
"314180 Minas Novas";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;10;2,5;-;-
"314200 Mirabela";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;10;3,3;-;-
"314240 Moema";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"314260 Monsenhor Paulo";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"314270 Montalvânia";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;2;1,0;-;-
"314310 Monte Carmelo";6;6;2973,37;2819,11;-;-;154,26;-;-;495,56;495,56;17;2,8;-;-
"314330 Montes Claros";5;5;3186,90;3020,60;-;-;166,30;-;-;637,38;637,38;17;3,4;-;-
"314390 Muriaé";1;1;527,10;498,82;-;-;28,28;-;-;527,10;527,10;3;3,0;-;-
"314400 Mutum";5;5;2539,95;2411,40;-;-;128,55;-;-;507,99;507,99;22;4,4;-;-
"314410 Muzambinho";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"314480 Nova Lima";1;1;12196,40;10582,34;-;-;1614,06;-;-;12196,40;12196,40;53;53,0;-;-
"314590 Ouro Branco";1;1;525,89;500,18;-;-;25,71;-;-;525,89;525,89;24;24,0;-;-
"314600 Ouro Fino";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"314630 Padre Paraíso";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"314700 Paracatu";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"314720 Paraguaçu";1;1;507,89;482,18;-;-;25,71;-;-;507,89;507,89;2;2,0;-;-
"314810 Patrocínio";1;1;668,83;635,38;-;-;33,45;-;-;668,83;668,83;8;8,0;-;-
"314860 Peçanha";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;5;2,5;-;-
"314980 Perdizes";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;15;3,0;-;-
"314990 Perdões";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"315140 Pitangui";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"315180 Poços de Caldas";2;2;1570,64;1482,44;-;-;88,20;-;-;785,32;785,32;6;3,0;-;-
"315270 Prados";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"315400 Raul Soares";5;5;2483,95;2355,40;-;-;128,55;-;-;496,79;496,79;17;3,4;-;-
"315430 Resplendor";2;2;1062,38;1010,96;-;-;51,42;-;-;531,19;531,19;13;6,5;-;-
"315460 Ribeirão das Neves";4;4;2061,72;1947,27;-;-;114,45;-;-;515,43;515,43;20;5,0;1;25,00
"315560 Rio Pardo de Minas";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"315570 Rio Piracicaba";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"315600 Rio Vermelho";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"315680 Sabinópolis";11;11;5359,09;5076,28;-;-;282,81;-;-;487,19;487,19;15;1,4;-;-
"315690 Sacramento";1;1;491,89;466,18;-;-;25,71;-;-;491,89;491,89;3;3,0;-;-
"315710 Salto da Divisa";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"315780 Santa Luzia";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"315820 Santa Maria do Suaçuí";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"315930 Santa Rita de Jacutinga";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;7;7,0;-;-
"315980 Santa Vitória";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"316100 São Domingos do Prata";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"316200 São Gonçalo do Sapucaí";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"316250 São João del Rei";2;2;1383,88;1322,18;-;-;61,70;-;-;691,94;691,94;4;2,0;-;-
"316710 Serro";1;1;598,42;520,07;-;-;78,35;-;-;598,42;598,42;2;2,0;-;-
"316720 Sete Lagoas";1;1;712,54;634,19;-;-;78,35;-;-;712,54;712,54;8;8,0;-;-
"316800 Taiobeiras";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"316870 Timóteo";1;1;6471,65;5700,14;-;-;771,51;-;-;6471,65;6471,65;12;12,0;-;-
"316930 Três Corações";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"316940 Três Pontas";1;1;507,86;482,15;-;-;25,71;-;-;507,86;507,86;3;3,0;-;-
"316970 Turmalina";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;4;1,3;-;-
"316990 Ubá";2;2;1038,38;986,96;-;-;51,42;-;-;519,19;519,19;4;2,0;-;-
"317010 Uberaba";4;4;2256,35;2140,66;-;-;115,69;-;-;564,09;564,09;11;2,8;-;-
"317020 Uberlândia";24;24;12502,37;11839,63;-;-;662,74;-;-;520,93;520,93;92;3,8;-;-
"317052 Urucuia";4;4;1715,24;1596,24;-;-;119,00;-;-;428,81;428,81;11;2,8;-;-
"317080 Várzea da Palma";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"317090 Varzelândia";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"317120 Vespasiano";1;1;52,22;41,34;-;-;10,88;-;-;52,22;52,22;1;1,0;-;-
"317180 Virginópolis";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;10;5,0;-;-
"320020 Alegre";1;1;52,22;41,34;-;-;10,88;-;-;52,22;52,22;1;1,0;-;-
"320060 Aracruz";2;2;5500,24;4838,62;-;-;661,62;-;-;2750,12;2750,12;15;7,5;-;-
"320100 Boa Esperança";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;9;3,0;-;-
"320120 Cachoeiro de Itapemirim";3;3;2181,06;2028,39;-;-;152,67;-;-;727,02;727,02;14;4,7;-;-
"320240 Guarapari";5;5;2571,45;2442,90;-;-;128,55;-;-;514,29;514,29;14;2,8;-;-
"320245 Ibatiba";1;1;555,39;529,68;-;-;25,71;-;-;555,39;555,39;3;3,0;-;-
"320300 Iúna";18;18;8980,28;8517,50;-;-;462,78;-;-;498,90;498,90;38;2,1;-;-
"320313 João Neiva";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"320320 Linhares";2;2;1098,64;1043,35;-;-;55,29;-;-;549,32;549,32;13;6,5;-;-
"320350 Montanha";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;7;3,5;-;-
"320360 Mucurici";7;7;3354,33;3174,36;-;-;179,97;-;-;479,19;479,19;12;1,7;-;-
"320390 Nova Venécia";2;2;977,06;925,64;-;-;51,42;-;-;488,53;488,53;6;3,0;-;-
"320405 Pedro Canário";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;7;2,3;-;-
"320410 Pinheiros";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"320455 Santa Maria de Jetibá";3;3;1754,11;1642,15;-;-;111,96;-;-;584,70;584,70;19;6,3;-;-
"320480 São José do Calçado";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"320490 São Mateus";2;2;1059,50;996,47;-;-;63,03;-;-;529,75;529,75;15;7,5;-;-
"320520 Vila Velha";11;11;5390,21;5102,14;-;-;288,07;-;-;490,02;490,02;44;4,0;-;-
"320530 Vitória";6;6;5039,08;4742,53;-;-;296,55;-;-;839,85;839,85;45;7,5;-;-
"330030 Barra do Piraí";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"330040 Barra Mansa";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;11;5,5;-;-
"330045 Belford Roxo";2;2;1095,28;1043,86;-;-;51,42;-;-;547,64;547,64;6;3,0;-;-
"330050 Bom Jardim";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"330060 Bom Jesus do Itabapoana";3;3;4942,89;4391,16;-;-;551,73;-;-;1647,63;1647,63;14;4,7;-;-
"330100 Campos dos Goytacazes";2;2;1494,48;1417,36;-;-;77,12;-;-;747,24;747,24;8;4,0;-;-
"330110 Cantagalo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"330160 Duas Barras";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"330170 Duque de Caxias";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;8;2,7;-;-
"330190 Itaboraí";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"330200 Itaguaí";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;3;3,0;-;-
"330210 Itaocara";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"330240 Macaé";6;6;4546,06;4184,53;-;-;361,53;-;-;757,68;757,68;28;4,7;-;-
"330290 Miguel Pereira";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"330330 Niterói";1;1;583,31;549,86;-;-;33,45;-;-;583,31;583,31;8;8,0;-;-
"330340 Nova Friburgo";6;6;4759,14;4504,56;-;-;254,58;-;-;793,19;793,19;28;4,7;-;-
"330350 Nova Iguaçu";4;4;1810,80;1698,83;-;-;111,97;-;-;452,70;452,70;18;4,5;-;-
"330390 Petrópolis";3;3;1565,61;1488,48;-;-;77,13;-;-;521,87;521,87;31;10,3;-;-
"330455 Rio de Janeiro";25;25;16935,32;15801,26;-;-;1134,06;-;-;677,41;677,41;131;5,2;-;-
"330480 São Fidélis";2;2;6809,20;6011,98;-;-;797,22;-;-;3404,60;3404,60;15;7,5;-;-
"330490 São Gonçalo";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;1;1,0;-;-
"330550 Saquarema";1;1;501,20;475,49;-;-;25,71;-;-;501,20;501,20;-;-;-;-
"330580 Teresópolis";4;4;3056,62;2902,38;-;-;154,24;-;-;764,15;764,15;16;4,0;-;-
"330610 Valença";1;1;195,13;168,62;-;-;26,51;-;-;195,13;195,13;1;1,0;-;-
"330630 Volta Redonda";5;5;3351,02;3183,77;-;-;167,25;-;-;670,20;670,20;33;6,6;-;-
"350050 Águas de Lindóia";1;1;203,13;176,62;-;-;26,51;-;-;203,13;203,13;2;2,0;-;-
"350160 Americana";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"350170 Américo Brasiliense";1;1;76,40;66,49;-;-;9,91;-;-;76,40;76,40;1;1,0;-;-
"350190 Amparo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"350410 Atibaia";2;2;1415,70;1279,14;-;-;136,56;-;-;707,85;707,85;30;15,0;-;-
"350450 Avaré";2;2;990,13;938,71;-;-;51,42;-;-;495,06;495,06;9;4,5;-;-
"350530 Barra Bonita";2;2;1012,33;960,91;-;-;51,42;-;-;506,16;506,16;4;2,0;-;-
"350550 Barretos";2;2;3967,99;3585,77;-;-;382,22;-;-;1984,00;1984,00;5;2,5;1;50,00
"350570 Barueri";16;16;7581,28;7064,26;-;-;517,02;-;-;473,83;473,83;50;3,1;-;-
"350590 Batatais";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"350600 Bauru";2;2;1082,64;1015,74;-;-;66,90;-;-;541,32;541,32;12;6,0;-;-
"350670 Boa Esperança do Sul";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"350710 Bom Jesus dos Perdões";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"350750 Botucatu";14;14;10779,29;10222,03;-;-;557,26;-;-;769,95;769,95;49;3,5;-;-
"350760 Bragança Paulista";1;1;556,33;530,62;-;-;25,71;-;-;556,33;556,33;5;5,0;-;-
"350930 Cajobi";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;6;3,0;-;-
"350950 Campinas";21;21;79418,66;70191,46;-;-;9227,20;-;-;3781,84;3781,84;186;8,9;-;-
"351050 Caraguatatuba";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"351060 Carapicuíba";2;2;991,44;940,02;-;-;51,42;-;-;495,72;495,72;1;0,5;-;-
"351080 Casa Branca";1;1;55,27;43,65;-;-;11,62;-;-;55,27;55,27;-;-;-;-
"351110 Catanduva";3;3;2407,70;2280,26;-;-;127,44;-;-;802,57;802,57;24;8,0;-;-
"351150 Cerquilho";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"355720 Chavantes";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;5;2,5;-;-
"351200 Colina";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"351220 Conchal";1;1;490,21;460,81;-;-;29,40;-;-;490,21;490,21;4;4,0;-;-
"351300 Cotia";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"351360 Cunha";1;1;483,19;457,48;-;-;25,71;-;-;483,19;483,19;1;1,0;-;-
"351380 Diadema";36;36;17496,26;16562,96;-;-;933,30;-;-;486,01;486,01;81;2,3;-;-
"351390 Divinolândia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"351410 Dois Córregos";1;1;548,55;522,84;-;-;25,71;-;-;548,55;548,55;4;4,0;-;-
"351440 Dracena";1;1;515,89;490,18;-;-;25,71;-;-;515,89;515,89;3;3,0;-;-
"351450 Duartina";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"351500 Embu das Artes";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"351518 Espírito Santo do Pinhal";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"351570 Ferraz de Vasconcelos";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"351620 Franca";4;4;3100,19;2945,95;-;-;154,24;-;-;775,05;775,05;10;2,5;-;-
"351630 Francisco Morato";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"351690 General Salgado";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"351740 Guaíra";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"351870 Guarujá";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"351880 Guarulhos";26;26;17853,79;16678,22;-;-;1175,57;-;-;686,68;686,68;170;6,5;-;-
"351900 Herculândia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"351907 Hortolândia";8;8;4041,77;3816,74;-;-;225,03;-;-;505,22;505,22;40;5,0;-;-
"352010 Igarapava";1;1;633,47;555,12;-;-;78,35;-;-;633,47;633,47;4;4,0;-;-
"352040 Ilhabela";2;2;979,05;927,63;-;-;51,42;-;-;489,52;489,52;2;1,0;-;-
"352050 Indaiatuba";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"352220 Itapecerica da Serra";1;1;47,27;35,65;-;-;11,62;-;-;47,27;47,27;-;-;-;-
"352240 Itapeva";7;7;3556,88;3376,91;-;-;179,97;-;-;508,13;508,13;19;2,7;-;-
"352250 Itapevi";1;1;519,13;493,42;-;-;25,71;-;-;519,13;519,13;3;3,0;-;-
"352270 Itápolis";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"352280 Itaporanga";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;3;1,5;-;-
"352320 Itararé";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"352340 Itatiba";4;4;2150,45;2047,61;-;-;102,84;-;-;537,61;537,61;8;2,0;-;-
"352440 Jacareí";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;2;1,0;-;-
"352470 Jaguariúna";1;1;583,63;557,92;-;-;25,71;-;-;583,63;583,63;7;7,0;-;-
"352530 Jaú";9;9;5073,79;4842,40;-;-;231,39;-;-;563,75;563,75;10;1,1;-;-
"352590 Jundiaí";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;5;1,7;-;-
"352670 Leme";1;1;701,70;675,99;-;-;25,71;-;-;701,70;701,70;6;6,0;-;-
"352680 Lençóis Paulista";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"352690 Limeira";2;2;1265,98;1201,71;-;-;64,27;-;-;632,99;632,99;4;2,0;-;-
