"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"291080 Feira de Santana";3;3;18262,96;16151,83;-;-;2111,13;-;-;6087,65;6087,65;39;13,0;-;-
"291110 Formosa do Rio Preto";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"291120 Gandu";4;4;1956,76;1853,92;-;-;102,84;-;-;489,19;489,19;9;2,3;-;-
"291130 Gentio do Ouro";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291180 Guaratinga";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"291230 Ibicuí";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"291270 Ibirapitanga";29;29;14400,51;13654,92;-;-;745,59;-;-;496,57;496,57;92;3,2;-;-
"291290 Ibirataia";33;33;16389,39;15537,09;-;-;852,30;-;-;496,65;496,65;99;3,0;-;-
"291300 Ibitiara";7;7;3510,51;3318,93;-;-;191,58;-;-;501,50;501,50;27;3,9;-;-
"291310 Ibititá";16;16;7667,04;7255,68;-;-;411,36;-;-;479,19;479,19;34;2,1;-;-
"291320 Ibotirama";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291345 Igrapiúna";9;9;4312,71;4081,32;-;-;231,39;-;-;479,19;479,19;28;3,1;-;-
"291350 Iguaí";10;10;4871,90;4614,80;-;-;257,10;-;-;487,19;487,19;20;2,0;-;-
"291360 Ilhéus";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291390 Ipiaú";28;28;13585,32;12865,44;-;-;719,88;-;-;485,19;485,19;62;2,2;-;-
"291420 Irajuba";12;12;5910,28;5601,76;-;-;308,52;-;-;492,52;492,52;27;2,3;-;-
"291430 Iramaia";6;6;3019,14;2864,88;-;-;154,26;-;-;503,19;503,19;18;3,0;-;-
"291440 Iraquara";41;41;19646,79;18592,68;-;-;1054,11;-;-;479,19;479,19;66;1,6;-;-
"291465 Itabela";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"291470 Itaberaba";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;6;6,0;-;-
"291480 Itabuna";39;39;19061,32;18072,72;-;-;988,60;-;-;488,75;488,75;94;2,4;1;2,56
"291490 Itacaré";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;2;1,0;-;-
"291500 Itaeté";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"291510 Itagi";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;11;2,8;-;-
"291535 Itaguaçu da Bahia";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"291540 Itaju do Colônia";11;11;5415,09;5132,28;-;-;282,81;-;-;492,28;492,28;22;2,0;-;-
"291550 Itajuípe";19;19;9104,61;8616,12;-;-;488,49;-;-;479,19;479,19;56;2,9;-;-
"291560 Itamaraju";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;7;2,3;-;-
"291580 Itambé";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"291600 Itanhém";6;6;2939,14;2784,88;-;-;154,26;-;-;489,86;489,86;15;2,5;-;-
"291610 Itaparica";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291630 Itapebi";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;8;1,6;-;-
"291660 Itapitanga";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"291670 Itaquara";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;5;1,7;-;-
"291680 Itarantim";18;18;8857,42;8394,64;-;-;462,78;-;-;492,08;492,08;47;2,6;-;-
"291685 Itatim";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;5;1,7;-;-
"291690 Itiruçu";11;11;5439,09;5156,28;-;-;282,81;-;-;494,46;494,46;27;2,5;-;-
"291700 Itiúba";5;5;1980,03;1865,57;-;-;114,46;-;-;396,01;396,01;10;2,0;-;-
"291710 Itororó";8;8;3953,52;3747,84;-;-;205,68;-;-;494,19;494,19;20;2,5;-;-
"291720 Ituaçu";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291730 Ituberá";18;18;8809,42;8346,64;-;-;462,78;-;-;489,41;489,41;32;1,8;-;-
"291733 Iuiú";12;12;5982,28;5673,76;-;-;308,52;-;-;498,52;498,52;29;2,4;-;-
"291735 Jaborandi";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"291740 Jacaraci";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291750 Jacobina";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291760 Jaguaquara";6;6;2931,14;2776,88;-;-;154,26;-;-;488,52;488,52;12;2,0;-;-
"291770 Jaguarari";5;5;2451,95;2323,40;-;-;128,55;-;-;490,39;490,39;15;3,0;-;-
"291800 Jequié";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"291820 Jiquiriçá";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;14;2,3;-;-
"291830 Jitaúna";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;8;2,7;-;-
"291840 Juazeiro";7;7;4955,31;4564,20;-;-;391,11;-;-;707,90;707,90;35;5,0;-;-
"291850 Jussara";17;17;8362,23;7925,16;-;-;437,07;-;-;491,90;491,90;39;2,3;-;-
"291905 Lajedo do Tabocal";3;3;1517,57;1440,44;-;-;77,13;-;-;505,86;505,86;13;4,3;-;-
"291915 Lapão";12;12;5942,28;5633,76;-;-;308,52;-;-;495,19;495,19;26;2,2;-;-
"291930 Lençóis";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"291950 Livramento de Nossa Senhora";1;1;865,91;793,69;-;-;72,22;-;-;865,91;865,91;9;9,0;-;-
"291960 Macajuba";5;5;2459,95;2331,40;-;-;128,55;-;-;491,99;491,99;8;1,6;-;-
"291970 Macarani";11;11;5431,09;5148,28;-;-;282,81;-;-;493,74;493,74;25;2,3;-;-
"291980 Macaúbas";2;2;1036,73;985,31;-;-;51,42;-;-;518,37;518,37;10;5,0;-;-
"292000 Maiquinique";11;11;5383,09;5100,28;-;-;282,81;-;-;489,37;489,37;26;2,4;-;-
"292010 Mairi";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;13;2,6;-;-
"292050 Maracás";16;16;7747,04;7335,68;-;-;411,36;-;-;484,19;484,19;31;1,9;-;-
"292120 Miguel Calmon";2;2;730,32;678,10;-;-;52,22;-;-;365,16;365,16;8;4,0;-;-
"292130 Milagres";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"292170 Morro do Chapéu";4;4;1988,76;1885,92;-;-;102,84;-;-;497,19;497,19;12;3,0;-;-
"292200 Mucuri";6;6;2987,14;2832,88;-;-;154,26;-;-;497,86;497,86;14;2,3;-;-
"292205 Mulungu do Morro";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;6;3,0;-;-
"292210 Mundo Novo";5;5;2491,95;2363,40;-;-;128,55;-;-;498,39;498,39;20;4,0;-;-
"292250 Nazaré";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292265 Nordestina";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292270 Nova Canaã";13;13;6545,53;6207,43;-;-;338,10;-;-;503,50;503,50;43;3,3;-;-
"292310 Olindina";11;11;5359,09;5076,28;-;-;282,81;-;-;487,19;487,19;28;2,5;-;-
"292330 Ouriçangas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"292340 Palmas de Monte Alto";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292360 Paramirim";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"292370 Paratinga";25;25;11979,75;11337,00;-;-;642,75;-;-;479,19;479,19;27;1,1;-;-
"292390 Pau Brasil";11;11;5271,09;4988,28;-;-;282,81;-;-;479,19;479,19;21;1,9;-;-
"292400 Paulo Afonso";4;4;1956,76;1853,92;-;-;102,84;-;-;489,19;489,19;14;3,5;-;-
"292430 Piatã";9;9;4520,71;4289,32;-;-;231,39;-;-;502,30;502,30;26;2,9;-;-
"292460 Pindobaçu";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;3;1,5;1;50,00
"292480 Piritiba";14;14;6764,66;6404,72;-;-;359,94;-;-;483,19;483,19;40;2,9;-;-
"292490 Planaltino";8;8;3881,52;3675,84;-;-;205,68;-;-;485,19;485,19;16;2,0;-;-
"292510 Poções";11;11;5455,09;5172,28;-;-;282,81;-;-;495,92;495,92;28;2,5;-;-
"292530 Porto Seguro";1;1;2975,05;2620,09;-;-;354,96;-;-;2975,05;2975,05;25;25,0;-;-
"292560 Presidente Dutra";7;7;3466,33;3286,36;-;-;179,97;-;-;495,19;495,19;14;2,0;-;-
"292575 Presidente Tancredo Neves";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"292580 Queimadas";4;4;1924,76;1821,92;-;-;102,84;-;-;481,19;481,19;6;1,5;-;-
"292590 Quijingue";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;8;4,0;-;-
"292595 Rafael Jambeiro";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292620 Riachão das Neves";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;9;3,0;-;-
"292630 Riachão do Jacuípe";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"292640 Riacho de Santana";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"292650 Ribeira do Amparo";5;5;2467,95;2339,40;-;-;128,55;-;-;493,59;493,59;10;2,0;-;-
"292660 Ribeira do Pombal";1;1;551,19;525,48;-;-;25,71;-;-;551,19;551,19;9;9,0;-;-
"292690 Rio do Pires";7;7;3466,33;3286,36;-;-;179,97;-;-;495,19;495,19;14;2,0;-;-
"292700 Rio Real";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;6;3,0;-;-
"292720 Ruy Barbosa";7;7;3466,33;3286,36;-;-;179,97;-;-;495,19;495,19;14;2,0;-;-
"292740 Salvador";44;44;56974,29;51758,08;-;-;5216,21;-;-;1294,87;1294,87;215;4,9;1;2,27
"292770 Santa Cruz Cabrália";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;-;-;-;-
"292790 Santa Inês";5;5;2427,95;2299,40;-;-;128,55;-;-;485,59;485,59;5;1,0;-;-
"292800 Santaluz";34;34;16548,46;15674,32;-;-;874,14;-;-;486,72;486,72;56;1,6;-;-
"292820 Santana";12;12;5958,28;5649,76;-;-;308,52;-;-;496,52;496,52;28;2,3;-;-
"292870 Santo Antônio de Jesus";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"292895 São Domingos";5;5;2499,95;2371,40;-;-;128,55;-;-;499,99;499,99;13;2,6;-;-
"292900 São Félix";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"292905 São Félix do Coribe";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;6;1,5;-;-
"292920 São Francisco do Conde";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;1;1,0;-;-
"292925 São Gabriel";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"292950 São Sebastião do Passé";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"292990 Seabra";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"293010 Senhor do Bonfim";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"293015 Serra do Ramalho";21;21;10062,99;9523,08;-;-;539,91;-;-;479,19;479,19;21;1,0;-;-
"293030 Serra Dourada";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"293050 Serrinha";4;4;1988,76;1885,92;-;-;102,84;-;-;497,19;497,19;10;2,5;-;-
"293070 Simões Filho";10;10;4832,02;4567,18;-;-;264,84;-;-;483,20;483,20;29;2,9;-;-
"293090 Tabocas do Brejo Velho";6;6;2915,14;2760,88;-;-;154,26;-;-;485,86;485,86;7;1,2;-;-
"293105 Tanque Novo";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;10;2,0;-;-
"293120 Taperoá";8;8;3905,52;3699,84;-;-;205,68;-;-;488,19;488,19;31;3,9;-;-
"293130 Tapiramutá";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"293160 Teolândia";25;25;12459,75;11817,00;-;-;642,75;-;-;498,39;498,39;74;3,0;-;-
"293180 Tremedal";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;6;3,0;-;-
"293190 Tucano";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;3;3,0;-;-
"293200 Uauá";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;5;1,7;-;-
"293210 Ubaíra";3;3;1465,57;1388,44;-;-;77,13;-;-;488,52;488,52;7;2,3;-;-
"293220 Ubaitaba";24;24;11932,56;11315,52;-;-;617,04;-;-;497,19;497,19;54;2,3;-;-
"293230 Ubatã";7;7;3410,33;3230,36;-;-;179,97;-;-;487,19;487,19;19;2,7;-;-
"293240 Uibaí";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"293250 Una";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"293260 Urandi";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"293280 Utinga";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"293290 Valença";8;8;4328,98;4119,43;-;-;209,55;-;-;541,12;541,12;29;3,6;-;-
"293300 Valente";5;5;2427,95;2299,40;-;-;128,55;-;-;485,59;485,59;6;1,2;-;-
"293310 Várzea do Poço";3;3;1453,57;1376,44;-;-;77,13;-;-;484,52;484,52;7;2,3;-;-
"293315 Várzea Nova";7;7;3450,33;3270,36;-;-;179,97;-;-;492,90;492,90;12;1,7;-;-
"293330 Vitória da Conquista";55;55;28463,74;27030,34;-;-;1433,40;-;-;517,52;517,52;132;2,4;-;-
"293340 Wagner";17;17;8402,23;7965,16;-;-;437,07;-;-;494,25;494,25;36;2,1;-;-
"293345 Wanderley";19;19;9256,61;8768,12;-;-;488,49;-;-;487,19;487,19;34;1,8;-;-
"293350 Wenceslau Guimarães";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"310020 Abaeté";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"310060 Água Boa";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;12;2,0;-;-
"310090 Águas Formosas";20;20;10224,28;9679,12;-;-;545,16;-;-;511,21;511,21;74;3,7;-;-
"310100 Águas Vermelhas";6;6;2979,14;2824,88;-;-;154,26;-;-;496,52;496,52;16;2,7;-;-
"310110 Aimorés";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;6;2,0;-;-
"310150 Além Paraíba";5;5;2416,01;2283,59;-;-;132,42;-;-;483,20;483,20;13;2,6;-;-
"310160 Alfenas";2;2;1020,33;968,91;-;-;51,42;-;-;510,16;510,16;8;4,0;-;-
"310170 Almenara";7;7;3498,33;3318,36;-;-;179,97;-;-;499,76;499,76;16;2,3;-;-
"310230 Alvinópolis";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"310340 Araçuaí";5;5;2635,18;2453,99;-;-;181,19;-;-;527,04;527,04;17;3,4;-;-
"310350 Araguari";7;7;3678,45;3486,87;-;-;191,58;-;-;525,49;525,49;28;4,0;-;-
"310470 Ataléia";8;8;3929,52;3723,84;-;-;205,68;-;-;491,19;491,19;18;2,3;-;-
"310490 Baependi";3;3;1497,63;1416,63;-;-;81,00;-;-;499,21;499,21;12;4,0;-;-
"310510 Bambuí";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;4;1,3;-;-
"310540 Barão de Cocais";6;6;2947,14;2792,88;-;-;154,26;-;-;491,19;491,19;11;1,8;1;16,67
"310560 Barbacena";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"310590 Barroso";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;9;3,0;-;-
"310620 Belo Horizonte";319;319;237042,12;220263,21;-;-;16778,91;-;-;743,08;743,08;1034;3,2;1;0,31
"310650 Berilo";1;1;567,19;541,48;-;-;25,71;-;-;567,19;567,19;11;11,0;-;-
"310670 Betim";16;16;13060,07;12373,43;-;-;686,64;-;-;816,25;816,25;87;5,4;-;-
"310710 Boa Esperança";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"310730 Bocaiúva";2;2;1070,38;1018,96;-;-;51,42;-;-;535,19;535,19;14;7,0;-;-
"310740 Bom Despacho";4;4;2022,10;1919,26;-;-;102,84;-;-;505,53;505,53;17;4,3;-;-
"310750 Bom Jardim de Minas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"310860 Brasília de Minas";3;3;1539,31;1454,62;-;-;84,69;-;-;513,10;513,10;15;5,0;-;-
"310900 Brumadinho";2;2;1085,61;981,55;-;-;104,06;-;-;542,80;542,80;5;2,5;-;-
"310990 Caetanópolis";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"311060 Cambuí";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"311120 Campo Belo";1;1;539,25;509,67;-;-;29,58;-;-;539,25;539,25;7;7,0;-;-
"311150 Campos Altos";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"311160 Campos Gerais";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;7;7,0;-;-
"311300 Caraí";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;7;3,5;-;-
"311330 Carangola";3;3;2352,22;2232,67;-;-;119,55;-;-;784,07;784,07;10;3,3;-;-
"311360 Careaçu";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;2;1,0;-;-
"311370 Carlos Chagas";3;3;1549,57;1472,44;-;-;77,13;-;-;516,52;516,52;14;4,7;-;-
"311440 Carmo do Rio Claro";3;3;1517,57;1440,44;-;-;77,13;-;-;505,86;505,86;10;3,3;-;-
"311510 Cássia";2;2;999,72;948,30;-;-;51,42;-;-;499,86;499,86;4;2,0;-;-
"311550 Caxambu";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"311570 Central de Minas";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"311630 Cipotânea";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"311660 Cláudio";2;2;1038,38;986,96;-;-;51,42;-;-;519,19;519,19;10;5,0;-;-
"311680 Coluna";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;9;3,0;-;-
"311770 Conceição do Rio Verde";1;1;510,94;485,23;-;-;25,71;-;-;510,94;510,94;2;2,0;-;-
"311800 Congonhas";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;5;5,0;-;-
"311830 Conselheiro Lafaiete";19;19;9856,78;9364,42;-;-;492,36;-;-;518,78;518,78;64;3,4;-;-
"311840 Conselheiro Pena";11;11;5271,09;4988,28;-;-;282,81;-;-;479,19;479,19;26;2,4;-;-
"311860 Contagem";47;47;32720,94;30345,65;-;-;2375,29;-;-;696,19;696,19;216;4,6;-;-
"311940 Coronel Fabriciano";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"312080 Cruzília";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"312210 Divino das Laranjeiras";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;9;3,0;-;-
"312230 Divinópolis";1;1;1360,25;1307,01;-;-;53,24;-;-;1360,25;1360,25;7;7,0;-;-
"312410 Esmeraldas";9;9;4556,89;4313,89;-;-;243,00;-;-;506,32;506,32;23;2,6;-;-
"312420 Espera Feliz";2;2;1174,74;1100,10;-;-;74,64;-;-;587,37;587,37;16;8,0;-;-
"312560 Felisburgo";4;4;1932,76;1829,92;-;-;102,84;-;-;483,19;483,19;10;2,5;-;-
"312670 Francisco Sá";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;9;3,0;-;-
"312760 Gouveia";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"312770 Governador Valadares";4;4;3166,24;3006,46;-;-;159,78;-;-;791,56;791,56;18;4,5;-;-
"312780 Grão Mogol";3;3;1777,99;1673,77;-;-;104,22;-;-;592,66;592,66;26;8,7;-;-
"312800 Guanhães";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"312840 Guarani";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;6;3,0;-;-
"312860 Guarda-Mor";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"312980 Ibirité";10;10;5008,02;4743,18;-;-;264,84;-;-;500,80;500,80;30;3,0;-;-
"313090 Inhapim";9;9;5011,36;4779,97;-;-;231,39;-;-;556,82;556,82;20;2,2;-;-
"313130 Ipatinga";8;8;5075,63;4783,57;-;-;292,06;-;-;634,45;634,45;44;5,5;-;-
"313170 Itabira";3;3;1762,83;1685,70;-;-;77,13;-;-;587,61;587,61;6;2,0;-;-
"313180 Itabirinha";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"313190 Itabirito";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"313210 Itacarambi";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"313250 Itamarandiba";5;5;2435,95;2307,40;-;-;128,55;-;-;487,19;487,19;7;1,4;-;-
"313270 Itambacuri";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;6;3,0;-;-
"313330 Itaobim";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"313380 Itaúna";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"313440 Iturama";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;5;1,7;-;-
"313460 Jaboticatubas";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;4;2,0;-;-
"313470 Jacinto";7;7;3398,33;3218,36;-;-;179,97;-;-;485,48;485,48;10;1,4;-;-
"313520 Januária";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;9;4,5;-;-
"313620 João Monlevade";3;3;1763,39;1678,52;-;-;84,87;-;-;587,80;587,80;20;6,7;-;-
"313650 Jordânia";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"313670 Juiz de Fora";16;16;14504,64;13289,65;-;-;1214,99;-;-;906,54;906,54;58;3,6;-;-
"313700 Ladainha";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;8;4,0;-;-
"313760 Lagoa Santa";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;9;3,0;-;-
"313820 Lavras";3;3;5972,05;5222,48;-;-;749,57;-;-;1990,68;1990,68;36;12,0;-;-
"313880 Luz";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"313890 Machacalis";8;8;4033,52;3827,84;-;-;205,68;-;-;504,19;504,19;33;4,1;-;-
"313900 Machado";1;1;598,42;520,07;-;-;78,35;-;-;598,42;598,42;2;2,0;-;-
"313920 Malacacheta";9;9;4428,71;4197,32;-;-;231,39;-;-;492,08;492,08;22;2,4;1;11,11
"313940 Manhuaçu";3;3;1655,23;1574,23;-;-;81,00;-;-;551,74;551,74;12;4,0;-;-
"313990 Maria da Fé";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"314140 Medina";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;9;3,0;-;-
"314150 Mendes Pimentel";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;13;2,2;-;-
"314160 Mercês";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"314180 Minas Novas";4;4;1948,76;1845,92;-;-;102,84;-;-;487,19;487,19;7;1,8;-;-
"314200 Mirabela";7;7;3482,53;3302,56;-;-;179,97;-;-;497,50;497,50;19;2,7;-;-
"314220 Miraí";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;7;3,5;-;-
"314260 Monsenhor Paulo";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;15;5,0;-;-
"314270 Montalvânia";12;12;5894,28;5585,76;-;-;308,52;-;-;491,19;491,19;29;2,4;-;-
"314310 Monte Carmelo";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;9;3,0;-;-
"314330 Montes Claros";7;7;2992,92;2749,32;-;-;243,60;-;-;427,56;427,56;15;2,1;-;-
"314390 Muriaé";3;3;1581,30;1496,46;-;-;84,84;-;-;527,10;527,10;4;1,3;-;-
"314400 Mutum";13;13;6549,47;6215,24;-;-;334,23;-;-;503,81;503,81;42;3,2;-;-
"314460 Nepomuceno";4;4;1988,76;1885,92;-;-;102,84;-;-;497,19;497,19;9;2,3;-;-
"314470 Nova Era";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"314480 Nova Lima";3;3;1567,27;1466,92;-;-;100,35;-;-;522,42;522,42;18;6,0;-;-
"314500 Nova Ponte";2;2;1094,38;1042,96;-;-;51,42;-;-;547,19;547,19;17;8,5;-;-
"314510 Nova Resende";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"314520 Nova Serrana";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"314530 Novo Cruzeiro";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;10;2,5;-;-
"314560 Oliveira";5;5;2302,07;2159,65;-;-;142,42;-;-;460,41;460,41;23;4,6;-;-
"314610 Ouro Preto";3;3;1537,65;1460,52;-;-;77,13;-;-;512,55;512,55;11;3,7;-;-
"314630 Padre Paraíso";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;12;4,0;-;-
"314710 Pará de Minas";1;1;615,02;584,17;-;-;30,85;-;-;615,02;615,02;3;3,0;-;-
"314700 Paracatu";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"314760 Passa Quatro";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"314800 Patos de Minas";1;1;808,01;782,30;-;-;25,71;-;-;808,01;808,01;7;7,0;-;-
"314810 Patrocínio";3;3;1554,97;1473,97;-;-;81,00;-;-;518,32;518,32;13;4,3;-;-
